# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Bacteria;p__TM6	0.000723101857624	0.000502673308047	0.000519917943385	0.000976248091643	0.000576163301141	0.00126507548284	0.000466612228573	0.000246812792497	0.000764346190028	0.000308015131243	0.000643506644906	0.000686803560165	0.000279054192324	0.000191500483927	0.000394966223578	0.000748345985294	0.000628120207524	0.000627859599906	0.000483481063658	0.000342960288809	0.000759278006864	0.000930668946679	0.00105231509321	0.000578077113652	0.00121196594671	0.000936705473036	0.000325554896694	0.000529365056024	0.000398333637616
k__Bacteria;p__TM7	0.000224410921332	3.04650489726e-05	1.695384598e-05	0.000321954157882	9.60272168569e-05	3.3735346209e-05	0.000158314863266	0.000104420796826	0.000129350893697	4.81273642568e-05	2.79785497785e-05	0.000182213189432	0.000102319870519	0.000300189947777	2.72390499019e-05	6.80314532085e-05	0.000138675889973	4.00761446749e-05	5.86037652919e-05	5.41516245487e-05	6.7902911183e-05	5.29648994045e-05	0.000142418584043	0.00022021985282	0.0	0.00011708818413	0.000197658330136	2.94091697791e-05	0.000199166818808
k__Bacteria;p__Tenericutes	2.49345468146e-05	0.000426510685616	0.000214748715746	1.03856179962e-05	0.000171838177533	0.000185544404149	0.00114153348776	9.49279971142e-05	4.115710254e-05	2.88764185541e-05	0.0	4.20491975611e-05	0.000297657805146	0.000160446351398	8.17171497058e-05	1.70078633021e-05	0.000864684961008	6.67935744581e-05	0.00243205625961	0.000207581227437	5.55569273315e-05	1.51328284013e-05	0.000292749311644	6.42307904058e-05	0.000147800725209	0.000133815067577	0.000139523527155	0.0	0.0
k__Bacteria;p__Verrucomicrobia	0.117715995512	0.125531234291	0.112788286023	0.1429476461	0.107502830276	0.0873914143544	0.212150249138	0.0677216331413	0.177028457197	0.102164768844	0.102923758452	0.124129231201	0.124374453519	0.174917577157	0.131591850076	0.109989851975	0.188746043658	0.0947667234412	0.0923741850414	0.172915162455	0.108453295143	0.111998062998	0.115738835965	0.158934502945	0.22637159073	0.0877325036799	0.0473566105084	0.0686704114343	0.0933760435511
k__Bacteria;p__WPS-2	0.000573494576736	0.0	0.0	4.15424719848e-05	3.6100457465e-06	1.68676731045e-05	4.16618061226e-05	4.74639985571e-05	0.000341015992474	9.62547285135e-06	9.3261832595e-06	0.000105122993903	9.3018064108e-06	4.14055100382e-05	5.44780998039e-05	1.70078633021e-05	0.0019659346755	1.33587148916e-05	1.4650941323e-05	5.41516245487e-05	4.32109434801e-05	7.56641420065e-06	8.70335791373e-05	4.58791360041e-05	9.85338168059e-06	0.0	0.0	5.88183395583e-05	4.9791704702e-05
k__Bacteria;p__WS1	0.0	0.0	0.0	0.0	7.220091493e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51328284013e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__WS2	2.49345468146e-05	9.13951469177e-05	0.0	2.07712359924e-05	2.1660274479e-06	3.3735346209e-05	8.33236122452e-06	3.79711988457e-05	5.87958607714e-06	4.81273642568e-05	0.0	2.80327983741e-05	0.0	1.03513775096e-05	1.3619524951e-05	6.23621654412e-05	1.6314810585e-05	0.0	2.9301882646e-05	1.80505415162e-05	6.17299192573e-06	0.0	4.74728613476e-05	3.67033088033e-05	0.0	3.34537668942e-05	1.16269605962e-05	0.0	0.0
k__Bacteria;p__WS3	0.00211943647924	0.00353394568082	0.00823956914626	0.00194211056529	0.00734716510328	0.0158893480644	0.00642425050411	0.00591401422021	0.00377469426152	0.00510150061122	0.00999766845419	0.00451328053823	0.0139527096162	0.00534648648369	0.00273752451514	0.00628157084625	0.000929944203348	0.011281434726	0.00373599003736	0.00284296028881	0.00528408108842	0.0082473914787	0.00117890939013	0.0077994531207	0.00447343528299	0.00767763950221	0.00404618228749	0.000235273358233	0.00411611425537
k__Bacteria;p__WS4	0.0	0.0	5.65128199332e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67935744581e-06	0.0	0.0	0.0	8.32305562071e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi]	0.0	0.0	0.0	0.0	1.4440182986e-06	0.0	0.0	1.89855994228e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.17299192573e-06	7.56641420065e-06	7.91214355793e-06	0.0	0.0	0.0	0.0	0.0	0.0
