# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__;g__	0.00573494576736	0.0108912550077	0.0108561127092	0.00611712899976	0.011427238806	0.0123808720587	0.00949889179596	0.00456603666119	0.00754938852305	0.00359992684641	0.00760083935649	0.00723947018011	0.0108180008558	0.00812583134501	0.0110318152103	0.00537448480347	0.00790452572846	0.007026684033	0.00536224452421	0.00858303249097	0.0038642929455	0.00513002882804	0.00740576637023	0.00984566258648	0.00534053287088	0.00481734243276	0.00394153964212	0.00170573184719	0.0049127815306
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__;f__;g__	0.0	0.0	0.0	0.0	7.9421006423e-06	0.0	0.0	1.89855994228e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.66928776738e-06	0.0	0.0	0.0	9.02527075812e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__BPC015;f__;g__	0.0	3.04650489726e-05	7.91179479065e-05	0.0	7.14789057807e-05	5.06030193135e-05	8.33236122452e-06	0.000180363194517	4.115710254e-05	0.000125131147068	0.000233154581488	4.20491975611e-05	0.00012092348334	5.17568875478e-06	9.53366746568e-05	0.000187086496323	0.0	0.000641218314798	0.0	0.000126353790614	0.000160497790069	0.000174027526615	2.37364306738e-05	0.0	1.97067633612e-05	0.000267630135153	0.000255793133117	0.0	0.000215764053709
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21;f__;g__	0.00182022191747	0.00226964614846	0.00328904612011	0.00195249618329	0.00326059331824	0.00694948131905	0.0034995917143	0.0103186732863	0.00164040451552	0.00430258636456	0.00553042667288	0.00358819819188	0.00846464383383	0.00684743622258	0.00254685116583	0.0042576351133	0.00119098117271	0.00688641752663	0.00531829170024	0.00370036101083	0.00459887898467	0.00290550305305	0.00174067158275	0.00245912168982	0.00372457827526	0.00545296400375	0.00392991268153	0.000441137546687	0.00323646080563
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__;g__	0.0629347961601	0.069384149035	0.0933083169917	0.0749945475506	0.0652458007948	0.109201315679	0.0663672571533	0.0944818355278	0.0719661335842	0.0912591081037	0.0923944975519	0.0914009390987	0.0901159005079	0.0855748378715	0.0840460884724	0.112302921384	0.0595409012301	0.102174130849	0.0999926745293	0.0988537906137	0.0804155658164	0.0840098968698	0.0979681615343	0.101080912444	0.0636922591834	0.0908437040011	0.0931435813364	0.0216157397877	0.0771107533485
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40;g__	0.0127664879691	0.0112263705464	0.0184514357082	0.0116734346277	0.0225122452752	0.0208315762841	0.0130901394837	0.0155302203279	0.00966015992474	0.0152274980508	0.0144649102355	0.0140724647838	0.0256357784682	0.013296344411	0.0125980605796	0.0133455034044	0.00761085913793	0.0129045185853	0.0328181085635	0.0168501805054	0.0122410429887	0.0111831601886	0.0124141532424	0.00924923381843	0.0109471070471	0.0119764485481	0.0095689885707	0.00664647237008	0.0112695224976
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__mb2424;g__	0.00566014212692	0.00645859038218	0.0106018050195	0.00584710293186	0.00687930317453	0.00662899553007	0.00450780742247	0.00805938695499	0.00408631232361	0.00701696970864	0.00720913965959	0.00684701100287	0.00577642178111	0.00554833834513	0.00732730442362	0.00760251489605	0.00133781446797	0.00736065190529	0.0120870265915	0.00800541516245	0.00672238820712	0.00858031370353	0.00631389055923	0.00400983648676	0.00430592779442	0.00638966947678	0.0092550606346	0.00335264535482	0.00720319994689
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__	0.00199476374517	0.0	0.000491661533419	0.000477738427825	1.08301372395e-05	0.0	8.33236122452e-06	0.0	0.00622060206961	2.88764185541e-05	0.0	0.00178709089635	0.0	2.07027550191e-05	5.44780998039e-05	0.0	0.0101559695892	0.0	0.0	1.80505415162e-05	3.70379515544e-05	0.0	0.00279298667595	0.000807472793672	0.000157654106889	3.34537668942e-05	4.65078423849e-05	0.000411728376908	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Acidicapsa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.05550329257e-05	0.0	0.0	0.000175204989838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Acidobacterium	4.98690936292e-05	0.0	1.695384598e-05	5.1928089981e-05	0.0	0.0	0.0	0.0	0.00024694261524	0.0	0.0	1.4016399187e-05	0.0	3.62298212835e-05	0.0	0.0	0.000587333181062	0.0	0.0	1.80505415162e-05	6.17299192573e-05	0.0	4.74728613476e-05	0.000229395680021	2.95601450418e-05	3.34537668942e-05	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Acidopila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.91214355793e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Edaphobacter	7.48036404438e-05	0.0	0.000175189741793	1.03856179962e-05	2.8880365972e-05	0.0	0.0	9.49279971142e-06	0.000311618062088	1.92509457027e-05	0.0	0.00047655757236	0.0	4.14055100382e-05	0.0	0.0	0.000619962802232	0.0	1.4650941323e-05	0.0	1.23459838515e-05	0.0	0.000245276450296	0.000394560569635	0.0	0.0	0.0	0.000147045848896	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Telmatobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.52775164628e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000146833295265	0.0	0.0	0.0	0.0	0.0	0.0	0.000119285753611	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus	0.0	0.0	2.26051279733e-05	0.0	3.6100457465e-06	0.0	0.0	0.0	4.115710254e-05	0.0	0.0	0.000147172191464	0.0	5.17568875478e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117636679117	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__	0.0545318538836	0.000441743210102	0.00181971280185	0.00515126652611	8.80851162146e-05	8.43383655225e-05	0.00016664722449	9.49279971142e-06	0.0078198494826	4.81273642568e-05	9.3261832595e-06	0.0017310252996	1.86036128216e-05	8.79867088313e-05	0.000408585748529	2.26771510695e-05	0.0482265800894	2.00380723374e-05	8.79056479379e-05	0.000108303249097	0.000783969974567	0.000181593940816	0.0089723707947	0.0182415444752	0.00125137947344	0.000100361300682	0.000162777448347	0.000294091697791	0.000381736402715
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus Koribacter	0.0101982296472	1.52325244863e-05	0.000141282049833	0.000342725393875	1.73282195832e-05	5.06030193135e-05	1.6664722449e-05	0.0	0.000564440263405	1.92509457027e-05	0.0	0.000133155792277	9.3018064108e-06	7.24596425669e-05	0.0	1.13385755348e-05	0.0159150977257	6.67935744581e-06	0.0	9.02527075812e-06	0.00012963283044	0.000136195455612	0.000308573598759	0.011286267457	0.000463108938988	1.67268834471e-05	1.16269605962e-05	0.0	4.9791704702e-05
k__Bacteria;p__Acidobacteria;c__BPC102;o__;f__;g__	2.49345468146e-05	9.13951469177e-05	6.78153839198e-05	0.0	0.0	0.0	0.0	9.49279971142e-05	5.87958607714e-06	0.0	4.66309162975e-05	3.50409979676e-05	0.0	2.58784437739e-05	0.0	1.13385755348e-05	1.6314810585e-05	0.000180342651037	5.86037652919e-05	9.02527075812e-06	2.46919677029e-05	0.000219426011819	0.0	5.50549632049e-05	2.95601450418e-05	1.67268834471e-05	0.000139523527155	0.0	1.65972349007e-05
k__Bacteria;p__Acidobacteria;c__BPC102;o__B110;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51328284013e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__;g__	0.000124672734073	0.000700696126369	0.000502964097405	0.000249254831909	0.000293857723765	0.000775912962807	0.000624927091839	0.00128152796104	0.000182267168391	0.000654532153892	0.00247143856377	0.000406475576424	0.00336725392071	0.000879867088313	0.000585639572892	0.00145700695622	8.15740529252e-06	0.00366028788031	0.000410226357043	0.000595667870036	0.00100002469197	0.00202779900577	0.00018989144539	0.000183516544016	0.000551789374113	0.0019904991302	0.00236027300103	0.000176455018675	0.000315347463113
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__	0.0226156339609	0.000594068454965	0.00191578459574	0.00149552899145	0.000423819370639	0.00048916252003	0.000399953338777	0.000142391995671	0.00446260583255	0.000365767968351	0.000298437864304	0.000553647767888	0.000213941547449	0.000372649590344	0.000340488123774	0.00034582655381	0.011656932163	0.000227098153158	0.000263716943814	0.000315884476534	0.00059260722487	0.000438852023637	0.00241320378517	0.00510175992366	0.00153712754217	0.000652348454436	0.000511586266234	0.000294091697791	0.000331944698013
k__Bacteria;p__Acidobacteria;c__EC1113;o__;f__;g__	0.00139633462162	0.000990114091608	0.000508615379399	0.000612751461776	6.4980823437e-05	0.00033735346209	0.000358291532655	0.000303769590765	0.000470366886171	0.000394644386906	0.00127768710655	0.000448524773986	0.000409279482075	0.000160446351398	0.00028601002397	0.000436535158088	0.000187620321728	0.000868316467956	0.000249066002491	0.000306859205776	0.000827180918047	0.00214886163298	0.000363958603665	0.000853351929676	0.000364575122182	0.00080289040546	0.00222074947388	2.94091697791e-05	0.000282152993311
k__Bacteria;p__Acidobacteria;c__GAL08;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67174297833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58242871159e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f;o__;f__;g__	0.000623363670365	0.00400615393989	0.00330599996609	0.000228483595916	0.0022699967654	0.00355907902505	0.0034995917143	0.00240167832699	0.00160512699906	0.00268550692553	0.00392632315225	0.00250893545448	0.00402768217588	0.00256714162237	0.00265580736544	0.00407054861698	0.000179462916436	0.011835821394	0.00171416013479	0.00398916967509	0.00425936442875	0.00394210179854	0.000712092920214	0.000568901286451	0.00345853696989	0.00567041348856	0.00388340483914	0.000205864188454	0.00190868201358
k__Bacteria;p__Acidobacteria;c__RB25;o__;f__;g__	0.000299214561775	0.00172127526695	0.00255437946098	0.00051928089981	0.00478980869646	0.00603862697141	0.00324128851634	0.00536343183695	0.00111712135466	0.00216573139155	0.00581953835393	0.00164692690448	0.0123900061392	0.00572948745154	0.00119851819569	0.00357732058122	0.000497601722844	0.00571752997362	0.00291553732327	0.00284296028881	0.00261734857651	0.000915536118278	0.000981105801184	0.000532197977648	0.00343883020653	0.00873143315937	0.00191844849838	0.00035291003735	0.00172611242967
k__Bacteria;p__Acidobacteria;c__S035;o__;f__;g__	0.0	0.00132522963031	0.000785528197072	9.34705619658e-05	0.000153787948801	0.000522897866239	0.000841568483677	0.000711959978356	0.000235183443086	0.00139569356345	0.00157612497086	0.000637746163011	0.00069763548081	0.000734947803179	0.000149814774461	0.00201826644519	1.6314810585e-05	0.00285876498681	0.000439528239689	0.00125451263538	0.000969159732339	0.00163434546734	0.000150330727601	3.67033088033e-05	0.0006601765726	0.00250903251706	0.00106968037485	0.000117636679117	0.000597500456424
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__	0.011295349707	0.00249813401575	0.00196099485168	0.0040919334905	0.00371040501825	0.00209159146496	0.00185811655307	0.00133848475931	0.00483889934149	0.00092404539373	0.000988575425507	0.00478660032238	0.00157200528343	0.00166657177904	0.00458977990848	0.0016157470137	0.0110859137925	0.000801522893498	0.00131858471907	0.00193140794224	0.00195683844046	0.00124089192891	0.00414596322436	0.00961626690646	0.0026407062904	0.00140505820955	0.000953410768891	0.00332323618504	0.00287132163782
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__AKIW659;g__	0.0	0.0	0.0	0.0	1.4440182986e-06	0.0	0.0	0.0	0.0	9.62547285135e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58242871159e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__MVS-65;g__	0.0	0.0	2.82564099666e-05	0.0	3.6100457465e-06	0.0	0.0	9.49279971142e-06	5.87958607714e-06	0.0	9.3261832595e-06	0.0	0.0	2.07027550191e-05	0.0	5.66928776738e-06	0.0	2.00380723374e-05	1.4650941323e-05	0.0	6.17299192573e-06	0.0	0.0	0.0	3.94135267224e-05	1.67268834471e-05	1.16269605962e-05	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PAUC26f;g__	4.98690936292e-05	1.52325244863e-05	6.78153839198e-05	1.03856179962e-05	6.4980823437e-06	0.0	8.33236122452e-06	0.0	0.0	0.0	2.79785497785e-05	7.00819959352e-06	0.0	0.0	0.0	1.70078633021e-05	0.0	0.000106869719133	2.9301882646e-05	0.0	0.000104940862737	0.000317789396427	1.58242871159e-05	1.83516544016e-05	4.9266908403e-05	5.01806503412e-05	0.00027904705431	0.000882275093374	1.65972349007e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__	0.00276773469642	4.56975734588e-05	0.00018649230578	0.00043619595584	3.10463934199e-05	0.0	0.0	9.49279971142e-06	0.00104068673565	9.62547285135e-06	0.0	0.000427500175205	0.0	2.07027550191e-05	6.80976247548e-05	5.66928776738e-06	0.00638724834405	0.0	0.0	0.0	4.32109434801e-05	0.0	0.000545937905497	0.00077994531207	1.97067633612e-05	5.01806503412e-05	0.0	5.88183395583e-05	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus Solibacter	0.00329136017953	0.000715928650855	0.00130544614046	0.00171362696937	0.00077399380805	0.000269882769672	0.000299965004083	0.000541089583551	0.00184031044214	0.000308015131243	0.000540918629051	0.00135959072114	0.000586013803881	0.000683190915631	0.000490302898235	0.00036850370488	0.0062241002382	0.000507631165882	0.00068859424218	0.000550541516245	0.00054939628139	0.000317789396427	0.00145583441466	0.00426675964838	0.00125137947344	0.00040144520273	0.000546467148023	0.000499955886245	0.000531111516821
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae];g__	0.00032414910859	0.000304650489726	0.000214748715746	0.000353111011871	0.00183751328497	0.000185544404149	0.000249970836736	0.000246812792497	5.29162746943e-05	0.000394644386906	0.000177197481931	0.000406475576424	0.000186036128216	0.000212203238946	0.000898888646764	9.63778920454e-05	0.000228407348191	5.34348595665e-05	0.000498132004981	0.000613718411552	0.000462974394429	0.000128629041411	0.000213627876064	0.000146813235213	0.000275894687057	0.00011708818413	0.000267420093713	0.000411728376908	0.000431528107417
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae];g__Bryobacter	0.0	0.0	0.0	0.0	6.28147959891e-05	0.0	2.49970836736e-05	0.0	5.87958607714e-06	1.92509457027e-05	0.0	0.0	9.3018064108e-06	5.17568875478e-06	0.0	0.0	0.0	0.0	0.0	9.02527075812e-06	1.23459838515e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__	0.00211943647924	0.00350348063185	0.00122632819255	0.00143321528348	0.00171693775704	0.0033735346209	0.00389121269185	0.0021643583342	0.000605597365945	0.00147269734626	0.00376777803684	0.00326582101058	0.00179524863729	0.00185807226297	0.00204292874265	0.00225070724365	0.000252879564068	0.00205056273586	0.00276902791004	0.00189530685921	0.00127780932863	0.00262554572762	0.000545937905497	0.00255087996183	0.00155683430553	0.00205740666399	0.00341832641529	0.000235273358233	0.00152694561086
k__Bacteria;p__Acidobacteria;c__TM1;o__;f__;g__	0.00568507667373	6.09300979451e-05	7.34666659132e-05	4.15424719848e-05	6.78688600342e-05	0.000134941384836	4.99941673471e-05	5.69567982685e-05	0.000194026340546	3.85018914054e-05	0.000111914199114	4.20491975611e-05	0.000102319870519	4.6581198793e-05	0.0	6.80314532085e-05	0.000513916533429	3.33967872291e-05	0.0	3.61010830325e-05	4.93839354058e-05	5.29648994045e-05	2.37364306738e-05	0.000550549632049	1.97067633612e-05	5.01806503412e-05	8.13887241736e-05	5.88183395583e-05	0.0
