# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.06684952001	0.000456975734588	0.00266740510085	0.00603404405579	0.000148733884756	0.000134941384836	0.000191644308164	1.89855994228e-05	0.0153104421449	0.000115505674216	9.3261832595e-06	0.00446422314108	2.79054192324e-05	0.000263960126494	0.000463063848333	3.40157266043e-05	0.0756517766829	2.67174297833e-05	0.000102556589261	0.000153429602888	0.00102471665967	0.000317789396427	0.0123745925246	0.0310785267292	0.00190170266435	0.000183995717918	0.000220912251328	0.000970502602712	0.000431528107417
k__Bacteria;p__Acidobacteria;c__BPC102	0.000149607280888	0.000792091273287	0.000570779481325	0.000249254831909	0.000293857723765	0.000775912962807	0.000624927091839	0.00137645595816	0.000188146754468	0.000654532153892	0.00251806948007	0.000441516574392	0.00336725392071	0.000905745532087	0.000585639572892	0.00146834553175	2.44722158776e-05	0.00384063053134	0.000468830122335	0.000604693140794	0.00102471665967	0.00226235784599	0.00018989144539	0.000238571507221	0.000581349519155	0.00200722601365	0.00249979652819	0.000176455018675	0.000331944698013
k__Bacteria;p__Acidobacteria;c__DA052	0.0226156339609	0.000594068454965	0.00191578459574	0.00149552899145	0.000423819370639	0.00048916252003	0.000399953338777	0.000142391995671	0.00446260583255	0.000365767968351	0.000298437864304	0.000553647767888	0.000213941547449	0.000372649590344	0.000340488123774	0.00034582655381	0.011656932163	0.000227098153158	0.000263716943814	0.000315884476534	0.00059260722487	0.000438852023637	0.00241320378517	0.00510175992366	0.00153712754217	0.000652348454436	0.000511586266234	0.000294091697791	0.000331944698013
k__Bacteria;p__Acidobacteria;c__EC1113	0.00139633462162	0.000990114091608	0.000508615379399	0.000612751461776	6.4980823437e-05	0.00033735346209	0.000358291532655	0.000303769590765	0.000470366886171	0.000394644386906	0.00127768710655	0.000448524773986	0.000409279482075	0.000160446351398	0.00028601002397	0.000436535158088	0.000187620321728	0.000868316467956	0.000249066002491	0.000306859205776	0.000827180918047	0.00214886163298	0.000363958603665	0.000853351929676	0.000364575122182	0.00080289040546	0.00222074947388	2.94091697791e-05	0.000282152993311
k__Bacteria;p__Acidobacteria;c__GAL08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67174297833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58242871159e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f	0.000623363670365	0.00400615393989	0.00330599996609	0.000228483595916	0.0022699967654	0.00355907902505	0.0034995917143	0.00240167832699	0.00160512699906	0.00268550692553	0.00392632315225	0.00250893545448	0.00402768217588	0.00256714162237	0.00265580736544	0.00407054861698	0.000179462916436	0.011835821394	0.00171416013479	0.00398916967509	0.00425936442875	0.00394210179854	0.000712092920214	0.000568901286451	0.00345853696989	0.00567041348856	0.00388340483914	0.000205864188454	0.00190868201358
k__Bacteria;p__Acidobacteria;c__RB25	0.000299214561775	0.00172127526695	0.00255437946098	0.00051928089981	0.00478980869646	0.00603862697141	0.00324128851634	0.00536343183695	0.00111712135466	0.00216573139155	0.00581953835393	0.00164692690448	0.0123900061392	0.00572948745154	0.00119851819569	0.00357732058122	0.000497601722844	0.00571752997362	0.00291553732327	0.00284296028881	0.00261734857651	0.000915536118278	0.000981105801184	0.000532197977648	0.00343883020653	0.00873143315937	0.00191844849838	0.00035291003735	0.00172611242967
k__Bacteria;p__Acidobacteria;c__S035	0.0	0.00132522963031	0.000785528197072	9.34705619658e-05	0.000153787948801	0.000522897866239	0.000841568483677	0.000711959978356	0.000235183443086	0.00139569356345	0.00157612497086	0.000637746163011	0.00069763548081	0.000734947803179	0.000149814774461	0.00201826644519	1.6314810585e-05	0.00285876498681	0.000439528239689	0.00125451263538	0.000969159732339	0.00163434546734	0.000150330727601	3.67033088033e-05	0.0006601765726	0.00250903251706	0.00106968037485	0.000117636679117	0.000597500456424
k__Bacteria;p__Acidobacteria;c__Solibacteres	0.0177284627852	0.00357964325428	0.00376375380755	0.00660525304558	0.00642732544707	0.00254701863878	0.00244138183879	0.00214537273478	0.00778457196613	0.00166520680328	0.00174399626953	0.00698717499474	0.00235335702193	0.00260854713241	0.00604706907823	0.00210897504946	0.023925669723	0.00148949671042	0.0025492637902	0.00310469314079	0.00313587989827	0.00200509976317	0.00639301199481	0.0148281367565	0.00427636764938	0.00204067978054	0.00205797202553	0.00517601388113	0.00385055849695
k__Bacteria;p__Acidobacteria;c__Sva0725	0.00211943647924	0.00350348063185	0.00122632819255	0.00143321528348	0.00171693775704	0.0033735346209	0.00389121269185	0.0021643583342	0.000605597365945	0.00147269734626	0.00376777803684	0.00326582101058	0.00179524863729	0.00185807226297	0.00204292874265	0.00225070724365	0.000252879564068	0.00205056273586	0.00276902791004	0.00189530685921	0.00127780932863	0.00262554572762	0.000545937905497	0.00255087996183	0.00155683430553	0.00205740666399	0.00341832641529	0.000235273358233	0.00152694561086
k__Bacteria;p__Acidobacteria;c__TM1	0.00568507667373	6.09300979451e-05	7.34666659132e-05	4.15424719848e-05	6.78688600342e-05	0.000134941384836	4.99941673471e-05	5.69567982685e-05	0.000194026340546	3.85018914054e-05	0.000111914199114	4.20491975611e-05	0.000102319870519	4.6581198793e-05	0.0	6.80314532085e-05	0.000513916533429	3.33967872291e-05	0.0	3.61010830325e-05	4.93839354058e-05	5.29648994045e-05	2.37364306738e-05	0.000550549632049	1.97067633612e-05	5.01806503412e-05	8.13887241736e-05	5.88183395583e-05	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria]	0.0221169430246	0.061615561547	0.032172748388	0.0326108405081	0.0364311376554	0.0508729020832	0.0322962321063	0.0286302839296	0.0299858889934	0.0233610226102	0.0404942877128	0.040500385451	0.0377188249958	0.0411208471567	0.0462246676836	0.0361984023947	0.0421737853624	0.0458404301506	0.0244231191854	0.0398736462094	0.0312723770957	0.0385433139381	0.029638889768	0.0299131966747	0.0292054233013	0.0400274320889	0.113269850128	0.00679351821898	0.0371944034124
k__Bacteria;p__Acidobacteria;c__iii1-8	0.00453808752026	0.00325976024006	0.00220399997739	0.00280411685897	0.000758109606765	0.00455427173821	0.0026163614245	0.00580010062368	0.00111712135466	0.00229086253862	0.00409419445092	0.00238979606139	0.00546946216955	0.00345218439944	0.00351383743735	0.00412724149465	0.00327927692759	0.00333967872291	0.00275437696872	0.00184115523466	0.00344452949456	0.00603799853212	0.000894072222046	0.00350516599071	0.00389208576383	0.00441589723003	0.00442987198716	0.000499955886245	0.00690444971868
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.00999875327266	0.0170604274246	0.0210453741431	0.0138648000249	0.0151325897602	0.0158050096989	0.0132817837919	0.040657661164	0.0142109595484	0.0278079910676	0.0316903707158	0.0103861517976	0.0207337264897	0.0171056513346	0.0154990193942	0.0200692786965	0.0119832283747	0.0216544768393	0.0273679583913	0.0148555956679	0.0219820242475	0.0179248352413	0.00852929075545	0.00861610174157	0.0201501655368	0.0307440117757	0.0171148859977	0.00379378290151	0.0207465436258
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0376262311432	0.0442657161571	0.0343315381094	0.0380944468101	0.0284175581073	0.0257232014844	0.0382205409369	0.0492486449028	0.048782925682	0.0544127980287	0.0367544882257	0.0437311654636	0.0208453481666	0.039469802444	0.0397962519067	0.0387155661634	0.0403220543609	0.0222890157967	0.0398798622812	0.0336732851986	0.0569520235068	0.0320588969681	0.0354464031395	0.029289240425	0.0394529402491	0.0286029706945	0.0227655888474	0.169279181249	0.0475510779904
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.0	0.0	5.65128199332e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.00819959352e-06	0.0	0.0	0.0	1.13385755348e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.85338168059e-06	0.0	1.16269605962e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108	0.000498690936292	0.0132065987296	0.0133031178123	0.00114241797958	0.00221945612495	0.0078772033398	0.0107654107021	0.0292283303115	0.000958372530574	0.0257192634588	0.0179435765913	0.00450627233864	0.00895763957361	0.0116867052083	0.00441272608411	0.0126368424335	0.000603647991647	0.0164913335337	0.0110761116402	0.00840252707581	0.0141855354453	0.0152387582001	0.00161407728582	0.000798296966472	0.0153417152767	0.0200053526027	0.00659248665806	0.000852865923595	0.00582562945013
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria	0.0	0.0	0.0	0.0	1.4440182986e-06	0.0	4.99941673471e-05	1.89855994228e-05	0.0	2.88764185541e-05	1.8652366519e-05	0.0	0.0	0.0	0.0	1.13385755348e-05	0.0	6.67935744581e-06	0.0	0.0	0.0	2.26992426019e-05	0.0	0.0	0.0	0.0	1.16269605962e-05	0.0	1.65972349007e-05
k__Bacteria;p__Actinobacteria;c__OPB41	0.0	1.52325244863e-05	0.0	0.0	7.9421006423e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.66928776738e-06	8.15740529252e-06	6.67935744581e-06	0.0	1.80505415162e-05	0.0	0.00023455884022	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	2.49345468146e-05	0.00405185151335	0.00129414357647	0.00021809797792	0.00177758652558	0.00182170869529	0.00292465878981	0.00375914868572	0.00148753527752	0.0039368183962	0.00348799253905	0.0015137711122	0.00235335702193	0.00225142460833	0.00152538679451	0.00436535158088	1.6314810585e-05	0.00522993688007	0.0016555563695	0.00171480144404	0.00157411294106	0.00320059320687	0.000514289331266	3.67033088033e-05	0.00149771401545	0.00490097684999	0.0018370597742	5.88183395583e-05	0.000713681100729
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0569754394714	0.0678761291109	0.0641590044702	0.0689293466408	0.0191007520447	0.0439571561103	0.0710083823554	0.149217318664	0.0628527751646	0.117883166011	0.0853998601073	0.0336533744481	0.0457369821219	0.0688314847498	0.0508144475921	0.0692106650641	0.10430058407	0.0565407607788	0.0791883378507	0.0656407942238	0.0854527272278	0.074930199829	0.0487783650347	0.0565414472115	0.0844828945294	0.0988893349391	0.0615880102782	0.0156750874923	0.0741730427711
k__Bacteria;p__Armatimonadetes;c__	0.0	6.09300979451e-05	4.52102559466e-05	3.11568539886e-05	2.74363476734e-05	0.0	4.16618061226e-05	9.49279971142e-06	0.00016462841016	7.70037828108e-05	6.52832828165e-05	3.50409979676e-05	0.0	4.6581198793e-05	5.44780998039e-05	1.70078633021e-05	5.71018370477e-05	2.67174297833e-05	4.39528239689e-05	0.000126353790614	0.000123459838515	9.07969704078e-05	0.000110770009811	7.34066176066e-05	9.85338168059e-06	0.0	0.000139523527155	0.0	9.9583409404e-05
k__Bacteria;p__Armatimonadetes;c__0319-6E2	0.000199476374517	0.000152325244863	7.34666659132e-05	9.34705619658e-05	7.14789057807e-05	0.000101206038627	0.000158314863266	0.000598046381819	7.64346190028e-05	0.000192509457027	0.000401025880159	0.000182213189432	3.72072256432e-05	0.000186324795172	2.72390499019e-05	0.000283464388369	9.78888635103e-05	0.000647897672244	0.00014650941323	0.000135379061372	0.000370379515544	0.000317789396427	0.000134506440485	0.00022021985282	9.85338168059e-05	0.000301083902047	0.000337181857291	0.000147045848896	9.9583409404e-05
k__Bacteria;p__Armatimonadetes;c__Armatimonadia	0.000149607280888	0.0	1.13025639866e-05	6.23137079772e-05	1.08301372395e-05	3.3735346209e-05	0.0	9.49279971142e-06	7.05550329257e-05	0.0	3.7304733038e-05	3.50409979676e-05	6.51126448756e-05	5.17568875478e-05	4.08585748529e-05	1.13385755348e-05	0.000203935132313	0.0	0.0	9.02527075812e-06	6.17299192573e-06	3.02656568026e-05	2.37364306738e-05	2.75274816025e-05	1.97067633612e-05	1.67268834471e-05	0.0	0.0	3.31944698013e-05
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes	0.000548560029921	0.000106627671404	5.65128199332e-06	6.23137079772e-05	3.6100457465e-05	0.000168676731045	8.33236122452e-05	2.84783991343e-05	8.81937911571e-05	2.88764185541e-05	0.000223828398228	0.000112131193496	0.000102319870519	0.000160446351398	0.0	0.000136062906417	0.000815740529252	0.0001603045787	1.4650941323e-05	5.41516245487e-05	1.85189757772e-05	0.000196726769217	3.16485742317e-05	0.000623956249656	5.91202900836e-05	8.36344172354e-05	0.000267420093713	2.94091697791e-05	0.000215764053709
k__Bacteria;p__Armatimonadetes;c__OPB50	2.49345468146e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6314810585e-05	0.0	0.0	0.0	0.0	0.0	7.91214355793e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__SHA-37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.80327983741e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.91214355793e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__SJA-176	0.0	0.0	0.0	0.0	7.9421006423e-06	0.0	0.0	0.0	5.87958607714e-06	0.0	9.3261832595e-06	0.0	0.0	0.0	0.0	5.66928776738e-06	8.15740529252e-06	0.0	0.0	0.0	0.0	0.000522082579845	2.37364306738e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	0.000548560029921	0.000258952916267	5.65128199332e-05	0.000280411685897	0.000294579732914	0.00033735346209	0.000358291532655	0.000379711988457	0.00037041392286	0.000279138712689	0.000279785497785	0.000679795360572	0.000251148773092	0.000212203238946	0.000231531924166	0.000362834417112	0.00077495350279	0.000247136225495	0.000161160354553	0.000279783393502	9.87678708116e-05	0.000295090153825	0.000150330727601	0.000917582720082	0.000266041305376	0.00040144520273	0.00138360831095	0.000294091697791	0.000481319812119
k__Bacteria;p__BHI80-139;c__	7.48036404438e-05	3.04650489726e-05	1.13025639866e-05	3.11568539886e-05	3.46564391664e-05	5.06030193135e-05	4.99941673471e-05	0.000113913596537	2.35183443086e-05	5.77528371081e-05	5.5957099557e-05	0.000161188590651	3.72072256432e-05	7.76353313217e-05	1.3619524951e-05	1.70078633021e-05	8.97314582178e-05	4.67555021207e-05	5.86037652919e-05	8.12274368231e-05	3.70379515544e-05	9.07969704078e-05	3.16485742317e-05	2.75274816025e-05	4.9266908403e-05	5.01806503412e-05	4.65078423849e-05	0.0	6.63889396027e-05
k__Bacteria;p__BRC1;c__NPL-UPA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86036128216e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__BRC1;c__PRR-11	0.000174541827702	0.000517905832534	0.000197794869766	0.000290797303894	0.000242595074165	8.43383655225e-05	0.000291632642858	0.000180363194517	0.000311618062088	0.000115505674216	0.00019584984845	0.000301352582522	0.000130225289751	0.000217378927701	0.000898888646764	0.000204094359626	0.000212092537606	5.34348595665e-05	0.00014650941323	0.000451263537906	0.000111113854663	0.000401019952634	0.000142418584043	0.000137637408012	0.000266041305376	0.000183995717918	2.32539211925e-05	0.000705820074699	0.000282152993311
k__Bacteria;p__Bacteroidetes;c__At12OctB3	0.0	7.61626224314e-05	2.82564099666e-05	0.000155784269943	4.69305947045e-05	0.000118073711731	4.16618061226e-05	1.89855994228e-05	0.00012347130762	1.92509457027e-05	2.79785497785e-05	4.90573971547e-05	2.79054192324e-05	4.14055100382e-05	0.000108956199608	3.96850143716e-05	0.0	5.34348595665e-05	2.9301882646e-05	1.80505415162e-05	3.70379515544e-05	3.02656568026e-05	2.37364306738e-05	1.83516544016e-05	6.89736717641e-05	6.69075337883e-05	0.0	8.82275093374e-05	0.000116180644305
k__Bacteria;p__Bacteroidetes;c__BME43	2.49345468146e-05	0.0	0.0	3.11568539886e-05	1.87722378818e-05	1.68676731045e-05	0.0	0.0	1.76387582314e-05	0.0	0.0	8.40983951223e-05	3.72072256432e-05	0.0	1.3619524951e-05	0.0	0.0	0.0	0.0	9.02527075812e-06	6.17299192573e-06	0.0	0.0	0.0	0.0	1.67268834471e-05	0.0	2.94091697791e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.0	4.56975734588e-05	1.13025639866e-05	1.03856179962e-05	7.86989972737e-05	0.000101206038627	4.16618061226e-05	0.000113913596537	0.0	8.66292556622e-05	9.3261832595e-05	1.4016399187e-05	0.000167432515394	4.14055100382e-05	0.0	9.63778920454e-05	0.000114203674095	0.000120228434025	2.9301882646e-05	9.02527075812e-06	6.17299192573e-05	0.00270120986963	7.91214355793e-06	0.0	0.0	6.69075337883e-05	2.32539211925e-05	5.88183395583e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.0201221792794	0.0271748236835	0.0361286457833	0.0237934508293	0.0513760050367	0.0233954625959	0.0237972236572	0.0120273772344	0.0203610065851	0.018134390852	0.0119468407554	0.0196860326582	0.0212639294551	0.0191552240814	0.0545189583787	0.014258258735	0.0134760335433	0.00930434492202	0.0208336385613	0.0236732851986	0.0205190251611	0.0161315950758	0.0149935120423	0.0148831917197	0.0139228283147	0.0108222935903	0.0102898601277	0.0399082433903	0.0298916200561
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.00309188380501	0.00639766028424	0.00722798966946	0.00543167821201	0.0167650524467	0.0100193978241	0.010948722649	0.00432871666841	0.00796683913452	0.00411007690753	0.00374912567032	0.00568364987035	0.00762748125686	0.00611766410815	0.00832152974504	0.00301039180448	0.00910366430646	0.00360685302074	0.0124093473006	0.0068321299639	0.0215992987481	0.0023985533016	0.00637718770769	0.00318401203869	0.00397091281728	0.0040144520273	0.0018486867348	0.0179395935653	0.00454764236278
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.00885176411919	0.0108760224832	0.00743143582122	0.0113514804698	0.0168170371055	0.00838323353293	0.012990151149	0.00494574864965	0.015316321731	0.00614105167916	0.0056889717883	0.0135608662135	0.00858556731717	0.00902122549958	0.0131973196775	0.00463180810595	0.010123339968	0.00429482683766	0.0109735550509	0.00897111913357	0.00962986740413	0.00609852984572	0.00966863942779	0.00797379383751	0.00729150244364	0.00593804362371	0.00406943620868	0.0966385318942	0.00954341006788
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22	0.0	0.0	1.695384598e-05	1.03856179962e-05	2.31042927776e-05	8.43383655225e-05	8.33236122452e-06	9.49279971142e-06	0.0	9.62547285135e-05	6.52832828165e-05	1.4016399187e-05	9.3018064108e-05	1.03513775096e-05	4.08585748529e-05	5.10235899064e-05	8.15740529252e-06	6.67935744581e-06	1.4650941323e-05	5.41516245487e-05	0.0	2.26992426019e-05	0.0	5.50549632049e-05	9.85338168059e-06	0.0	4.65078423849e-05	0.0	8.29861745033e-05
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi]	0.0	0.0	5.65128199332e-06	1.03856179962e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.3261832595e-06	0.0	0.0	0.0	2.72390499019e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.26992426019e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0373020820347	0.0442809486816	0.0398584918989	0.0527277825667	0.111039953098	0.054077759973	0.0597097005349	0.028782168725	0.0559971777987	0.0303202394818	0.0293961296339	0.0514191604177	0.0427138950384	0.0463327657328	0.0747030943561	0.0336302150361	0.0514569125852	0.0209665030224	0.0421654091275	0.0456317689531	0.0408405145806	0.0241519941285	0.0502262873058	0.0458699601769	0.0377975721268	0.0325337883046	0.0142197728092	0.045143075611	0.0504887885678
