# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__BPC015;f__	0.0	3.04650489726e-05	7.91179479065e-05	0.0	7.14789057807e-05	5.06030193135e-05	8.33236122452e-06	0.000180363194517	4.115710254e-05	0.000125131147068	0.000233154581488	4.20491975611e-05	0.00012092348334	5.17568875478e-06	9.53366746568e-05	0.000187086496323	0.0	0.000641218314798	0.0	0.000126353790614	0.000160497790069	0.000174027526615	2.37364306738e-05	0.0	1.97067633612e-05	0.000267630135153	0.000255793133117	0.0	0.000215764053709
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21;f__	0.00182022191747	0.00226964614846	0.00328904612011	0.00195249618329	0.00326059331824	0.00694948131905	0.0034995917143	0.0103186732863	0.00164040451552	0.00430258636456	0.00553042667288	0.00358819819188	0.00846464383383	0.00684743622258	0.00254685116583	0.0042576351133	0.00119098117271	0.00688641752663	0.00531829170024	0.00370036101083	0.00459887898467	0.00290550305305	0.00174067158275	0.00245912168982	0.00372457827526	0.00545296400375	0.00392991268153	0.000441137546687	0.00323646080563
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__	0.0629347961601	0.069384149035	0.0933083169917	0.0749945475506	0.0652458007948	0.109201315679	0.0663672571533	0.0944818355278	0.0719661335842	0.0912591081037	0.0923944975519	0.0914009390987	0.0901159005079	0.0855748378715	0.0840460884724	0.112302921384	0.0595409012301	0.102174130849	0.0999926745293	0.0988537906137	0.0804155658164	0.0840098968698	0.0979681615343	0.101080912444	0.0636922591834	0.0908437040011	0.0931435813364	0.0216157397877	0.0771107533485
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.0127664879691	0.0112263705464	0.0184514357082	0.0116734346277	0.0225122452752	0.0208315762841	0.0130901394837	0.0155302203279	0.00966015992474	0.0152274980508	0.0144649102355	0.0140724647838	0.0256357784682	0.013296344411	0.0125980605796	0.0133455034044	0.00761085913793	0.0129045185853	0.0328181085635	0.0168501805054	0.0122410429887	0.0111831601886	0.0124141532424	0.00924923381843	0.0109471070471	0.0119764485481	0.0095689885707	0.00664647237008	0.0112695224976
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__mb2424	0.00566014212692	0.00645859038218	0.0106018050195	0.00584710293186	0.00687930317453	0.00662899553007	0.00450780742247	0.00805938695499	0.00408631232361	0.00701696970864	0.00720913965959	0.00684701100287	0.00577642178111	0.00554833834513	0.00732730442362	0.00760251489605	0.00133781446797	0.00736065190529	0.0120870265915	0.00800541516245	0.00672238820712	0.00858031370353	0.00631389055923	0.00400983648676	0.00430592779442	0.00638966947678	0.0092550606346	0.00335264535482	0.00720319994689
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae	0.00211943647924	0.0	0.000706410249165	0.000540052135802	4.3320548958e-05	0.0	8.33236122452e-06	9.49279971142e-06	0.00692615239887	4.81273642568e-05	0.0	0.0026000420492	0.0	0.000103513775096	5.44780998039e-05	0.0	0.0115100988678	0.0	1.4650941323e-05	3.61010830325e-05	0.000111113854663	0.0	0.00309364813115	0.00155071479694	0.000187214251931	6.69075337883e-05	4.65078423849e-05	0.00067641090492	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae	0.0647300835307	0.000456975734588	0.00196099485168	0.00549399191999	0.000105413335798	0.000134941384836	0.00018331194694	9.49279971142e-06	0.008384289746	6.73783099595e-05	9.3261832595e-06	0.00186418109188	2.79054192324e-05	0.000160446351398	0.000408585748529	3.40157266043e-05	0.0641416778151	2.67174297833e-05	8.79056479379e-05	0.000117328519856	0.000913602805008	0.000317789396427	0.00928094439346	0.0295278119322	0.00171448841242	0.00011708818413	0.000174404408943	0.000294091697791	0.000431528107417
k__Bacteria;p__Acidobacteria;c__BPC102;o__;f__	2.49345468146e-05	9.13951469177e-05	6.78153839198e-05	0.0	0.0	0.0	0.0	9.49279971142e-05	5.87958607714e-06	0.0	4.66309162975e-05	3.50409979676e-05	0.0	2.58784437739e-05	0.0	1.13385755348e-05	1.6314810585e-05	0.000180342651037	5.86037652919e-05	9.02527075812e-06	2.46919677029e-05	0.000219426011819	0.0	5.50549632049e-05	2.95601450418e-05	1.67268834471e-05	0.000139523527155	0.0	1.65972349007e-05
k__Bacteria;p__Acidobacteria;c__BPC102;o__B110;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51328284013e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__	0.000124672734073	0.000700696126369	0.000502964097405	0.000249254831909	0.000293857723765	0.000775912962807	0.000624927091839	0.00128152796104	0.000182267168391	0.000654532153892	0.00247143856377	0.000406475576424	0.00336725392071	0.000879867088313	0.000585639572892	0.00145700695622	8.15740529252e-06	0.00366028788031	0.000410226357043	0.000595667870036	0.00100002469197	0.00202779900577	0.00018989144539	0.000183516544016	0.000551789374113	0.0019904991302	0.00236027300103	0.000176455018675	0.000315347463113
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__	0.0226156339609	0.000594068454965	0.00191578459574	0.00149552899145	0.000423819370639	0.00048916252003	0.000399953338777	0.000142391995671	0.00446260583255	0.000365767968351	0.000298437864304	0.000553647767888	0.000213941547449	0.000372649590344	0.000340488123774	0.00034582655381	0.011656932163	0.000227098153158	0.000263716943814	0.000315884476534	0.00059260722487	0.000438852023637	0.00241320378517	0.00510175992366	0.00153712754217	0.000652348454436	0.000511586266234	0.000294091697791	0.000331944698013
k__Bacteria;p__Acidobacteria;c__EC1113;o__;f__	0.00139633462162	0.000990114091608	0.000508615379399	0.000612751461776	6.4980823437e-05	0.00033735346209	0.000358291532655	0.000303769590765	0.000470366886171	0.000394644386906	0.00127768710655	0.000448524773986	0.000409279482075	0.000160446351398	0.00028601002397	0.000436535158088	0.000187620321728	0.000868316467956	0.000249066002491	0.000306859205776	0.000827180918047	0.00214886163298	0.000363958603665	0.000853351929676	0.000364575122182	0.00080289040546	0.00222074947388	2.94091697791e-05	0.000282152993311
k__Bacteria;p__Acidobacteria;c__GAL08;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67174297833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58242871159e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f;o__;f__	0.000623363670365	0.00400615393989	0.00330599996609	0.000228483595916	0.0022699967654	0.00355907902505	0.0034995917143	0.00240167832699	0.00160512699906	0.00268550692553	0.00392632315225	0.00250893545448	0.00402768217588	0.00256714162237	0.00265580736544	0.00407054861698	0.000179462916436	0.011835821394	0.00171416013479	0.00398916967509	0.00425936442875	0.00394210179854	0.000712092920214	0.000568901286451	0.00345853696989	0.00567041348856	0.00388340483914	0.000205864188454	0.00190868201358
k__Bacteria;p__Acidobacteria;c__RB25;o__;f__	0.000299214561775	0.00172127526695	0.00255437946098	0.00051928089981	0.00478980869646	0.00603862697141	0.00324128851634	0.00536343183695	0.00111712135466	0.00216573139155	0.00581953835393	0.00164692690448	0.0123900061392	0.00572948745154	0.00119851819569	0.00357732058122	0.000497601722844	0.00571752997362	0.00291553732327	0.00284296028881	0.00261734857651	0.000915536118278	0.000981105801184	0.000532197977648	0.00343883020653	0.00873143315937	0.00191844849838	0.00035291003735	0.00172611242967
k__Bacteria;p__Acidobacteria;c__S035;o__;f__	0.0	0.00132522963031	0.000785528197072	9.34705619658e-05	0.000153787948801	0.000522897866239	0.000841568483677	0.000711959978356	0.000235183443086	0.00139569356345	0.00157612497086	0.000637746163011	0.00069763548081	0.000734947803179	0.000149814774461	0.00201826644519	1.6314810585e-05	0.00285876498681	0.000439528239689	0.00125451263538	0.000969159732339	0.00163434546734	0.000150330727601	3.67033088033e-05	0.0006601765726	0.00250903251706	0.00106968037485	0.000117636679117	0.000597500456424
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__	0.011295349707	0.00249813401575	0.00196099485168	0.0040919334905	0.00371040501825	0.00209159146496	0.00185811655307	0.00133848475931	0.00483889934149	0.00092404539373	0.000988575425507	0.00478660032238	0.00157200528343	0.00166657177904	0.00458977990848	0.0016157470137	0.0110859137925	0.000801522893498	0.00131858471907	0.00193140794224	0.00195683844046	0.00124089192891	0.00414596322436	0.00961626690646	0.0026407062904	0.00140505820955	0.000953410768891	0.00332323618504	0.00287132163782
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__AKIW659	0.0	0.0	0.0	0.0	1.4440182986e-06	0.0	0.0	0.0	0.0	9.62547285135e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58242871159e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__MVS-65	0.0	0.0	2.82564099666e-05	0.0	3.6100457465e-06	0.0	0.0	9.49279971142e-06	5.87958607714e-06	0.0	9.3261832595e-06	0.0	0.0	2.07027550191e-05	0.0	5.66928776738e-06	0.0	2.00380723374e-05	1.4650941323e-05	0.0	6.17299192573e-06	0.0	0.0	0.0	3.94135267224e-05	1.67268834471e-05	1.16269605962e-05	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PAUC26f	4.98690936292e-05	1.52325244863e-05	6.78153839198e-05	1.03856179962e-05	6.4980823437e-06	0.0	8.33236122452e-06	0.0	0.0	0.0	2.79785497785e-05	7.00819959352e-06	0.0	0.0	0.0	1.70078633021e-05	0.0	0.000106869719133	2.9301882646e-05	0.0	0.000104940862737	0.000317789396427	1.58242871159e-05	1.83516544016e-05	4.9266908403e-05	5.01806503412e-05	0.00027904705431	0.000882275093374	1.65972349007e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	0.00605909487595	0.000761626224314	0.00149193844624	0.00214982292521	0.000805040201469	0.000269882769672	0.000299965004083	0.000550582383262	0.0028809971778	0.000317640604095	0.000540918629051	0.00178709089635	0.000586013803881	0.00070389367065	0.00055840052299	0.000374172992647	0.0126113485822	0.000507631165882	0.00068859424218	0.000550541516245	0.00059260722487	0.000317789396427	0.00200177232016	0.00504670496045	0.0012710862368	0.000451625853071	0.000546467148023	0.000558774225804	0.000531111516821
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae]	0.00032414910859	0.000304650489726	0.000214748715746	0.000353111011871	0.00190032808096	0.000185544404149	0.000274967920409	0.000246812792497	5.87958607714e-05	0.000413895332608	0.000177197481931	0.000406475576424	0.000195337934627	0.000217378927701	0.000898888646764	9.63778920454e-05	0.000228407348191	5.34348595665e-05	0.000498132004981	0.00062274368231	0.000475320378281	0.000128629041411	0.000213627876064	0.000146813235213	0.000275894687057	0.00011708818413	0.000267420093713	0.000411728376908	0.000431528107417
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__	0.00211943647924	0.00350348063185	0.00122632819255	0.00143321528348	0.00171693775704	0.0033735346209	0.00389121269185	0.0021643583342	0.000605597365945	0.00147269734626	0.00376777803684	0.00326582101058	0.00179524863729	0.00185807226297	0.00204292874265	0.00225070724365	0.000252879564068	0.00205056273586	0.00276902791004	0.00189530685921	0.00127780932863	0.00262554572762	0.000545937905497	0.00255087996183	0.00155683430553	0.00205740666399	0.00341832641529	0.000235273358233	0.00152694561086
k__Bacteria;p__Acidobacteria;c__TM1;o__;f__	0.00568507667373	6.09300979451e-05	7.34666659132e-05	4.15424719848e-05	6.78688600342e-05	0.000134941384836	4.99941673471e-05	5.69567982685e-05	0.000194026340546	3.85018914054e-05	0.000111914199114	4.20491975611e-05	0.000102319870519	4.6581198793e-05	0.0	6.80314532085e-05	0.000513916533429	3.33967872291e-05	0.0	3.61010830325e-05	4.93839354058e-05	5.29648994045e-05	2.37364306738e-05	0.000550549632049	1.97067633612e-05	5.01806503412e-05	8.13887241736e-05	5.88183395583e-05	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__;f__	7.48036404438e-05	3.04650489726e-05	0.0	2.07712359924e-05	0.0	3.3735346209e-05	0.000124985418368	3.79711988457e-05	4.115710254e-05	0.000105880201365	6.52832828165e-05	0.00011913939309	3.72072256432e-05	5.17568875478e-05	1.3619524951e-05	2.26771510695e-05	5.71018370477e-05	7.3472931904e-05	0.0	4.51263537906e-05	3.70379515544e-05	5.29648994045e-05	0.0	8.25824448074e-05	1.97067633612e-05	0.000100361300682	0.000139523527155	0.0	0.000165972349007
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24;f__	7.48036404438e-05	0.00342731800941	0.00302343586643	0.000321954157882	0.000589159465829	0.00414944758371	0.00155815154899	0.00173718234719	0.00155809031044	0.00162670491188	0.00486826766146	0.00301352582522	0.001720834186	0.00150612542764	0.00186587491828	0.00250015590541	2.44722158776e-05	0.00923087199011	0.00276902791004	0.00384476534296	0.00600632114373	0.00546295105287	0.000348134316549	0.000523022150447	0.00152727416049	0.00551987153754	0.0284395456184	0.000294091697791	0.00189208477868
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100;f__	0.000573494576736	0.000396045636643	0.000197794869766	0.000508895281814	0.00055666905411	0.00082651598212	0.000691585981635	0.000740438377491	0.000182267168391	0.000288764185541	0.000419678246678	0.000560655967482	0.000334865030789	0.000890218465822	0.000817171497058	0.00056125948897	2.44722158776e-05	0.000227098153158	0.000586037652919	0.000631768953069	0.000320995580138	0.00058261389345	0.000569674336171	0.000266098988824	0.00033501497714	0.000317810785494	0.000220912251328	0.000117636679117	0.000946042389338
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246;f__	0.0	0.0	0.0	2.07712359924e-05	0.0	0.0	1.6664722449e-05	0.0	5.87958607714e-06	0.0	0.0	2.80327983741e-05	0.0	3.62298212835e-05	2.72390499019e-05	1.13385755348e-05	0.000252879564068	0.0	0.0	0.0	0.0	0.0	0.000102857866253	7.34066176066e-05	3.94135267224e-05	0.0	0.0	0.0	3.31944698013e-05
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__PK29;f__	0.0	0.00065499855291	0.00585472814508	0.000114241797958	0.00797675708147	0.0108290461331	0.00566600563268	0.0044900942635	0.00086429915334	0.00482236189853	0.00840289111681	0.00249491905529	0.0165944226369	0.0105273509272	0.00341850076269	0.00640629517714	0.000203935132313	0.00669939551815	0.00413156545308	0.00610108303249	0.00552482777353	0.0011576613727	0.00223913662689	0.000201868198418	0.00358663093174	0.00577077478924	0.00132547350797	0.000470546716466	0.00111201473834
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__	0.00608402942277	0.0426358360371	0.0145350972868	0.0126289114834	0.00893847326833	0.0165977903348	0.0135650840735	0.00917953732094	0.0143579492004	0.00734423578558	0.0178689671252	0.0201976312285	0.00952504976466	0.0115935428107	0.0134152320767	0.0132151097858	0.0187049303358	0.0130915405938	0.00763314042927	0.0170126353791	0.0115002839576	0.0205806466258	0.0129680032915	0.01809473124	0.0152727416049	0.0172286899505	0.0745055635006	0.00288209863836	0.0116512589003
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075	0.0153098117442	0.014470898262	0.00856169221988	0.018995295315	0.0183700787856	0.0184363667032	0.0106737547286	0.0124450604217	0.0129762464722	0.00917307562734	0.00886920027979	0.014086481183	0.00950644615184	0.0165156228165	0.026667029854	0.0134815663108	0.0229059940614	0.0165180509635	0.00930334774009	0.012238267148	0.00788291068915	0.0107064760939	0.0134110833307	0.0106714870346	0.00842464133691	0.0110899237254	0.008638831723	0.00302914448725	0.021393835787
k__Bacteria;p__Acidobacteria;c__iii1-8;o__;f__	0.0	0.0	0.0	3.11568539886e-05	5.0540640451e-06	0.000134941384836	4.99941673471e-05	4.74639985571e-05	0.0	5.77528371081e-05	1.8652366519e-05	0.0	0.0	2.58784437739e-05	4.08585748529e-05	1.13385755348e-05	0.0	6.67935744581e-06	0.0	3.61010830325e-05	6.17299192573e-06	0.0	0.0	1.83516544016e-05	1.97067633612e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20;f__	0.00196982919835	0.000959649042636	0.00159366152212	0.00106971865361	0.000368224666143	0.00347474065953	0.00164147516123	0.00443313746523	0.000511523988711	0.00112618032361	0.00190254138494	0.000897049547971	0.00303238888992	0.00263960126494	0.000640117672696	0.00218834507821	0.00265115672007	0.00206392145076	0.0016555563695	0.000803249097473	0.00195066544853	0.000771774248466	0.000743741494446	0.000651483731258	0.00314322875611	0.00229158303225	0.00193007545897	8.82275093374e-05	0.00114520920815
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__	0.0025682583219	0.00228487867294	0.000593384609299	0.00170324135138	0.000349452428261	0.000792780635911	0.000783241955105	0.00112015036595	0.000587958607714	0.00100104917654	0.00205176031709	0.00147172191464	0.00238126244117	0.000662488160612	0.00281924166485	0.00181984137333	0.000513916533429	0.00102194168921	0.00102556589261	0.000902527075812	0.00141978814292	0.00525865786945	0.000150330727601	0.00273439650585	0.000571496137474	0.00197377224675	0.00249979652819	0.000411728376908	0.00572604604073
k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36;f__	0.0	1.52325244863e-05	1.695384598e-05	0.0	3.53784483157e-05	0.00015180905794	0.000141650140817	0.00019934879394	1.76387582314e-05	0.000105880201365	0.000121240382374	2.10245987806e-05	5.58108384648e-05	0.000124216530115	1.3619524951e-05	0.00010771646758	0.000114203674095	0.000247136225495	7.32547066149e-05	9.92779783394e-05	6.7902911183e-05	7.56641420065e-06	0.0	0.000100934099209	0.000157654106889	0.000150541951024	0.0	0.0	3.31944698013e-05
