# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Bacteria;p__AC1;c__;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.56641420065e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__AD3;c__ABS-6;o__	0.000149607280888	0.0	3.39076919599e-05	1.03856179962e-05	0.0	0.0	8.33236122452e-06	0.0	2.35183443086e-05	0.0	0.0	7.00819959352e-06	0.0	0.0	0.0	0.0	5.71018370477e-05	0.0	0.0	0.0	0.0	7.56641420065e-05	0.0	0.000100934099209	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__AD3;c__JG37-AG-4;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.87958607714e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000456814696381	1.33587148916e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__;o__	0.000274280014961	0.0012186019589	0.00254307689699	0.000675065169753	0.000725619195046	0.00320485788985	0.00133317779592	0.00146189115556	0.00074082784572	0.00177108700465	0.00778736302168	0.00154881211017	0.0080088553197	0.00196676172682	0.000544780998039	0.00155905413603	8.15740529252e-05	0.00527669238219	0.00109882059922	0.00157039711191	0.00488283661325	0.0012106262721	0.000348134316549	0.000376208915234	0.00104445845814	0.00433226281279	0.00172079016824	0.000205864188454	0.00109541750344
k__Bacteria;p__Acidobacteria;c__AT-s54;o__	2.49345468146e-05	7.61626224314e-05	5.65128199332e-05	6.23137079772e-05	4.62085855552e-05	0.000134941384836	0.000208309030613	0.000142391995671	0.0	0.000202134929878	0.000130566565633	8.40983951223e-05	0.000176734321805	0.000134567907624	8.17171497058e-05	0.000147401481952	4.07870264626e-05	6.67935744581e-06	0.00014650941323	0.00014440433213	1.23459838515e-05	0.000219426011819	2.37364306738e-05	0.00022021985282	2.95601450418e-05	8.36344172354e-05	5.81348029812e-05	8.82275093374e-05	0.000132777879205
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__	0.00573494576736	0.0108912550077	0.0108561127092	0.00611712899976	0.011427238806	0.0123808720587	0.00949889179596	0.00456603666119	0.00754938852305	0.00359992684641	0.00760083935649	0.00723947018011	0.0108180008558	0.00812583134501	0.0110318152103	0.00537448480347	0.00790452572846	0.007026684033	0.00536224452421	0.00858303249097	0.0038642929455	0.00513002882804	0.00740576637023	0.00984566258648	0.00534053287088	0.00481734243276	0.00394153964212	0.00170573184719	0.0049127815306
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__	0.0	0.0	0.0	0.0	7.9421006423e-06	0.0	0.0	1.89855994228e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.66928776738e-06	0.0	0.0	0.0	9.02527075812e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__BPC015	0.0	3.04650489726e-05	7.91179479065e-05	0.0	7.14789057807e-05	5.06030193135e-05	8.33236122452e-06	0.000180363194517	4.115710254e-05	0.000125131147068	0.000233154581488	4.20491975611e-05	0.00012092348334	5.17568875478e-06	9.53366746568e-05	0.000187086496323	0.0	0.000641218314798	0.0	0.000126353790614	0.000160497790069	0.000174027526615	2.37364306738e-05	0.0	1.97067633612e-05	0.000267630135153	0.000255793133117	0.0	0.000215764053709
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21	0.00182022191747	0.00226964614846	0.00328904612011	0.00195249618329	0.00326059331824	0.00694948131905	0.0034995917143	0.0103186732863	0.00164040451552	0.00430258636456	0.00553042667288	0.00358819819188	0.00846464383383	0.00684743622258	0.00254685116583	0.0042576351133	0.00119098117271	0.00688641752663	0.00531829170024	0.00370036101083	0.00459887898467	0.00290550305305	0.00174067158275	0.00245912168982	0.00372457827526	0.00545296400375	0.00392991268153	0.000441137546687	0.00323646080563
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15	0.0813614262561	0.0870691099636	0.122361557719	0.0925150851101	0.0946373492445	0.136661887493	0.0839652040595	0.118071442811	0.0857126058325	0.113503575863	0.114068547447	0.112320414885	0.121528100757	0.104419520628	0.103971453476	0.133250939684	0.068489574836	0.122439301339	0.144897809684	0.123709386282	0.0993789970123	0.103773370762	0.116696205336	0.114339982749	0.0789452940249	0.109209822026	0.111967630542	0.0316148575126	0.0955834757929
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.06684952001	0.000456975734588	0.00266740510085	0.00603404405579	0.000148733884756	0.000134941384836	0.000191644308164	1.89855994228e-05	0.0153104421449	0.000115505674216	9.3261832595e-06	0.00446422314108	2.79054192324e-05	0.000263960126494	0.000463063848333	3.40157266043e-05	0.0756517766829	2.67174297833e-05	0.000102556589261	0.000153429602888	0.00102471665967	0.000317789396427	0.0123745925246	0.0310785267292	0.00190170266435	0.000183995717918	0.000220912251328	0.000970502602712	0.000431528107417
k__Bacteria;p__Acidobacteria;c__BPC102;o__	2.49345468146e-05	9.13951469177e-05	6.78153839198e-05	0.0	0.0	0.0	0.0	9.49279971142e-05	5.87958607714e-06	0.0	4.66309162975e-05	3.50409979676e-05	0.0	2.58784437739e-05	0.0	1.13385755348e-05	1.6314810585e-05	0.000180342651037	5.86037652919e-05	9.02527075812e-06	2.46919677029e-05	0.000219426011819	0.0	5.50549632049e-05	2.95601450418e-05	1.67268834471e-05	0.000139523527155	0.0	1.65972349007e-05
k__Bacteria;p__Acidobacteria;c__BPC102;o__B110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51328284013e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40	0.000124672734073	0.000700696126369	0.000502964097405	0.000249254831909	0.000293857723765	0.000775912962807	0.000624927091839	0.00128152796104	0.000182267168391	0.000654532153892	0.00247143856377	0.000406475576424	0.00336725392071	0.000879867088313	0.000585639572892	0.00145700695622	8.15740529252e-06	0.00366028788031	0.000410226357043	0.000595667870036	0.00100002469197	0.00202779900577	0.00018989144539	0.000183516544016	0.000551789374113	0.0019904991302	0.00236027300103	0.000176455018675	0.000315347463113
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513	0.0226156339609	0.000594068454965	0.00191578459574	0.00149552899145	0.000423819370639	0.00048916252003	0.000399953338777	0.000142391995671	0.00446260583255	0.000365767968351	0.000298437864304	0.000553647767888	0.000213941547449	0.000372649590344	0.000340488123774	0.00034582655381	0.011656932163	0.000227098153158	0.000263716943814	0.000315884476534	0.00059260722487	0.000438852023637	0.00241320378517	0.00510175992366	0.00153712754217	0.000652348454436	0.000511586266234	0.000294091697791	0.000331944698013
k__Bacteria;p__Acidobacteria;c__EC1113;o__	0.00139633462162	0.000990114091608	0.000508615379399	0.000612751461776	6.4980823437e-05	0.00033735346209	0.000358291532655	0.000303769590765	0.000470366886171	0.000394644386906	0.00127768710655	0.000448524773986	0.000409279482075	0.000160446351398	0.00028601002397	0.000436535158088	0.000187620321728	0.000868316467956	0.000249066002491	0.000306859205776	0.000827180918047	0.00214886163298	0.000363958603665	0.000853351929676	0.000364575122182	0.00080289040546	0.00222074947388	2.94091697791e-05	0.000282152993311
k__Bacteria;p__Acidobacteria;c__GAL08;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67174297833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58242871159e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f;o__	0.000623363670365	0.00400615393989	0.00330599996609	0.000228483595916	0.0022699967654	0.00355907902505	0.0034995917143	0.00240167832699	0.00160512699906	0.00268550692553	0.00392632315225	0.00250893545448	0.00402768217588	0.00256714162237	0.00265580736544	0.00407054861698	0.000179462916436	0.011835821394	0.00171416013479	0.00398916967509	0.00425936442875	0.00394210179854	0.000712092920214	0.000568901286451	0.00345853696989	0.00567041348856	0.00388340483914	0.000205864188454	0.00190868201358
k__Bacteria;p__Acidobacteria;c__RB25;o__	0.000299214561775	0.00172127526695	0.00255437946098	0.00051928089981	0.00478980869646	0.00603862697141	0.00324128851634	0.00536343183695	0.00111712135466	0.00216573139155	0.00581953835393	0.00164692690448	0.0123900061392	0.00572948745154	0.00119851819569	0.00357732058122	0.000497601722844	0.00571752997362	0.00291553732327	0.00284296028881	0.00261734857651	0.000915536118278	0.000981105801184	0.000532197977648	0.00343883020653	0.00873143315937	0.00191844849838	0.00035291003735	0.00172611242967
k__Bacteria;p__Acidobacteria;c__S035;o__	0.0	0.00132522963031	0.000785528197072	9.34705619658e-05	0.000153787948801	0.000522897866239	0.000841568483677	0.000711959978356	0.000235183443086	0.00139569356345	0.00157612497086	0.000637746163011	0.00069763548081	0.000734947803179	0.000149814774461	0.00201826644519	1.6314810585e-05	0.00285876498681	0.000439528239689	0.00125451263538	0.000969159732339	0.00163434546734	0.000150330727601	3.67033088033e-05	0.0006601765726	0.00250903251706	0.00106968037485	0.000117636679117	0.000597500456424
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales	0.0177284627852	0.00357964325428	0.00376375380755	0.00660525304558	0.00642732544707	0.00254701863878	0.00244138183879	0.00214537273478	0.00778457196613	0.00166520680328	0.00174399626953	0.00698717499474	0.00235335702193	0.00260854713241	0.00604706907823	0.00210897504946	0.023925669723	0.00148949671042	0.0025492637902	0.00310469314079	0.00313587989827	0.00200509976317	0.00639301199481	0.0148281367565	0.00427636764938	0.00204067978054	0.00205797202553	0.00517601388113	0.00385055849695
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	0.00211943647924	0.00350348063185	0.00122632819255	0.00143321528348	0.00171693775704	0.0033735346209	0.00389121269185	0.0021643583342	0.000605597365945	0.00147269734626	0.00376777803684	0.00326582101058	0.00179524863729	0.00185807226297	0.00204292874265	0.00225070724365	0.000252879564068	0.00205056273586	0.00276902791004	0.00189530685921	0.00127780932863	0.00262554572762	0.000545937905497	0.00255087996183	0.00155683430553	0.00205740666399	0.00341832641529	0.000235273358233	0.00152694561086
k__Bacteria;p__Acidobacteria;c__TM1;o__	0.00568507667373	6.09300979451e-05	7.34666659132e-05	4.15424719848e-05	6.78688600342e-05	0.000134941384836	4.99941673471e-05	5.69567982685e-05	0.000194026340546	3.85018914054e-05	0.000111914199114	4.20491975611e-05	0.000102319870519	4.6581198793e-05	0.0	6.80314532085e-05	0.000513916533429	3.33967872291e-05	0.0	3.61010830325e-05	4.93839354058e-05	5.29648994045e-05	2.37364306738e-05	0.000550549632049	1.97067633612e-05	5.01806503412e-05	8.13887241736e-05	5.88183395583e-05	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__	7.48036404438e-05	3.04650489726e-05	0.0	2.07712359924e-05	0.0	3.3735346209e-05	0.000124985418368	3.79711988457e-05	4.115710254e-05	0.000105880201365	6.52832828165e-05	0.00011913939309	3.72072256432e-05	5.17568875478e-05	1.3619524951e-05	2.26771510695e-05	5.71018370477e-05	7.3472931904e-05	0.0	4.51263537906e-05	3.70379515544e-05	5.29648994045e-05	0.0	8.25824448074e-05	1.97067633612e-05	0.000100361300682	0.000139523527155	0.0	0.000165972349007
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24	7.48036404438e-05	0.00342731800941	0.00302343586643	0.000321954157882	0.000589159465829	0.00414944758371	0.00155815154899	0.00173718234719	0.00155809031044	0.00162670491188	0.00486826766146	0.00301352582522	0.001720834186	0.00150612542764	0.00186587491828	0.00250015590541	2.44722158776e-05	0.00923087199011	0.00276902791004	0.00384476534296	0.00600632114373	0.00546295105287	0.000348134316549	0.000523022150447	0.00152727416049	0.00551987153754	0.0284395456184	0.000294091697791	0.00189208477868
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	0.000573494576736	0.000396045636643	0.000197794869766	0.000508895281814	0.00055666905411	0.00082651598212	0.000691585981635	0.000740438377491	0.000182267168391	0.000288764185541	0.000419678246678	0.000560655967482	0.000334865030789	0.000890218465822	0.000817171497058	0.00056125948897	2.44722158776e-05	0.000227098153158	0.000586037652919	0.000631768953069	0.000320995580138	0.00058261389345	0.000569674336171	0.000266098988824	0.00033501497714	0.000317810785494	0.000220912251328	0.000117636679117	0.000946042389338
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.0	0.0	0.0	2.07712359924e-05	0.0	0.0	1.6664722449e-05	0.0	5.87958607714e-06	0.0	0.0	2.80327983741e-05	0.0	3.62298212835e-05	2.72390499019e-05	1.13385755348e-05	0.000252879564068	0.0	0.0	0.0	0.0	0.0	0.000102857866253	7.34066176066e-05	3.94135267224e-05	0.0	0.0	0.0	3.31944698013e-05
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__PK29	0.0	0.00065499855291	0.00585472814508	0.000114241797958	0.00797675708147	0.0108290461331	0.00566600563268	0.0044900942635	0.00086429915334	0.00482236189853	0.00840289111681	0.00249491905529	0.0165944226369	0.0105273509272	0.00341850076269	0.00640629517714	0.000203935132313	0.00669939551815	0.00413156545308	0.00610108303249	0.00552482777353	0.0011576613727	0.00223913662689	0.000201868198418	0.00358663093174	0.00577077478924	0.00132547350797	0.000470546716466	0.00111201473834
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.0213938411669	0.0571067342991	0.0230967895067	0.0316242067984	0.027308552054	0.035034157038	0.0242388388021	0.0216245977426	0.0273341956726	0.0165173114129	0.026738167405	0.0342841124115	0.0190314959165	0.0281091656272	0.0400822619307	0.0266966760966	0.0416109243972	0.0296095915573	0.0169364881694	0.0292509025271	0.0193831946468	0.0312871227197	0.0263790866221	0.0287662182746	0.0236973829418	0.0283186136759	0.0831443952236	0.00591124312561	0.0330450946872
k__Bacteria;p__Acidobacteria;c__iii1-8;o__	0.0	0.0	0.0	3.11568539886e-05	5.0540640451e-06	0.000134941384836	4.99941673471e-05	4.74639985571e-05	0.0	5.77528371081e-05	1.8652366519e-05	0.0	0.0	2.58784437739e-05	4.08585748529e-05	1.13385755348e-05	0.0	6.67935744581e-06	0.0	3.61010830325e-05	6.17299192573e-06	0.0	0.0	1.83516544016e-05	1.97067633612e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	0.00196982919835	0.000959649042636	0.00159366152212	0.00106971865361	0.000368224666143	0.00347474065953	0.00164147516123	0.00443313746523	0.000511523988711	0.00112618032361	0.00190254138494	0.000897049547971	0.00303238888992	0.00263960126494	0.000640117672696	0.00218834507821	0.00265115672007	0.00206392145076	0.0016555563695	0.000803249097473	0.00195066544853	0.000771774248466	0.000743741494446	0.000651483731258	0.00314322875611	0.00229158303225	0.00193007545897	8.82275093374e-05	0.00114520920815
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18	0.0025682583219	0.00228487867294	0.000593384609299	0.00170324135138	0.000349452428261	0.000792780635911	0.000783241955105	0.00112015036595	0.000587958607714	0.00100104917654	0.00205176031709	0.00147172191464	0.00238126244117	0.000662488160612	0.00281924166485	0.00181984137333	0.000513916533429	0.00102194168921	0.00102556589261	0.000902527075812	0.00141978814292	0.00525865786945	0.000150330727601	0.00273439650585	0.000571496137474	0.00197377224675	0.00249979652819	0.000411728376908	0.00572604604073
k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36	0.0	1.52325244863e-05	1.695384598e-05	0.0	3.53784483157e-05	0.00015180905794	0.000141650140817	0.00019934879394	1.76387582314e-05	0.000105880201365	0.000121240382374	2.10245987806e-05	5.58108384648e-05	0.000124216530115	1.3619524951e-05	0.00010771646758	0.000114203674095	0.000247136225495	7.32547066149e-05	9.92779783394e-05	6.7902911183e-05	7.56641420065e-06	0.0	0.000100934099209	0.000157654106889	0.000150541951024	0.0	0.0	3.31944698013e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.00999875327266	0.0170604274246	0.0210453741431	0.0138648000249	0.0151325897602	0.0158050096989	0.0132817837919	0.040657661164	0.0142109595484	0.0278079910676	0.0316903707158	0.0103861517976	0.0207337264897	0.0171056513346	0.0154990193942	0.0200692786965	0.0119832283747	0.0216544768393	0.0273679583913	0.0148555956679	0.0219820242475	0.0179248352413	0.00852929075545	0.00861610174157	0.0201501655368	0.0307440117757	0.0171148859977	0.00379378290151	0.0207465436258
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__	0.0	1.52325244863e-05	3.95589739532e-05	6.23137079772e-05	7.220091493e-07	0.0	1.6664722449e-05	0.0	5.87958607714e-05	0.0	2.79785497785e-05	2.10245987806e-05	9.3018064108e-06	1.55270662643e-05	1.3619524951e-05	2.83464388369e-05	1.6314810585e-05	2.00380723374e-05	0.0	3.61010830325e-05	6.17299192573e-06	2.26992426019e-05	3.95607177897e-05	0.0	0.0	8.36344172354e-05	0.0	5.88183395583e-05	8.29861745033e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0376262311432	0.0442047860592	0.0342637227255	0.0380321331021	0.0284067279701	0.0257063338113	0.0382038762144	0.0492011809043	0.0487241298213	0.0544127980287	0.0367171834927	0.0437101408648	0.0208360463602	0.0394439240002	0.0397826323818	0.0386872197246	0.0403057395504	0.0222622983669	0.0398798622812	0.0336281588448	0.0569396775229	0.0320361977255	0.0354068424217	0.029289240425	0.0394529402491	0.0285026093938	0.0227074540444	0.169220362909	0.0474348973461
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0	0.0	0.0	0.0	2.8880365972e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.17568875478e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.81348029812e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales	0.0	4.56975734588e-05	2.82564099666e-05	0.0	7.220091493e-06	1.68676731045e-05	0.0	4.74639985571e-05	0.0	0.0	9.3261832595e-06	0.0	0.0	5.17568875478e-06	0.0	0.0	0.0	6.67935744581e-06	0.0	9.02527075812e-06	6.17299192573e-06	0.0	0.0	0.0	0.0	1.67268834471e-05	0.0	0.0	3.31944698013e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.0	0.0	5.65128199332e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.00819959352e-06	0.0	0.0	0.0	1.13385755348e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.85338168059e-06	0.0	1.16269605962e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__	0.0	1.52325244863e-05	5.08615379399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000134756619919	8.39356493355e-05	1.4016399187e-05	0.0	0.0	4.08585748529e-05	1.13385755348e-05	0.0	0.000333967872291	0.0	0.0	0.000154324798143	0.0012257591005	0.0	0.0	0.0	3.34537668942e-05	0.000220912251328	0.0	4.9791704702e-05
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	0.000498690936292	0.0131913662051	0.0132522562743	0.00114241797958	0.00221945612495	0.0078772033398	0.0107654107021	0.0292283303115	0.000958372530574	0.0255845068389	0.0178596409419	0.00449225593945	0.00895763957361	0.0116867052083	0.00437186750926	0.012625503858	0.000603647991647	0.0161573656614	0.0110761116402	0.00840252707581	0.0140312106472	0.0140129990996	0.00161407728582	0.000798296966472	0.0153417152767	0.0199718988358	0.00637157440673	0.000852865923595	0.00577583774543
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales	0.0	0.0	0.0	0.0	1.4440182986e-06	0.0	4.99941673471e-05	1.89855994228e-05	0.0	2.88764185541e-05	1.8652366519e-05	0.0	0.0	0.0	0.0	1.13385755348e-05	0.0	6.67935744581e-06	0.0	0.0	0.0	2.26992426019e-05	0.0	0.0	0.0	0.0	1.16269605962e-05	0.0	1.65972349007e-05
k__Bacteria;p__Actinobacteria;c__OPB41;o__	0.0	1.52325244863e-05	0.0	0.0	7.9421006423e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.66928776738e-06	8.15740529252e-06	6.67935744581e-06	0.0	1.80505415162e-05	0.0	0.00023455884022	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	2.49345468146e-05	0.00405185151335	0.00129414357647	0.00021809797792	0.00177758652558	0.00182170869529	0.00292465878981	0.00375914868572	0.00148753527752	0.0039368183962	0.00348799253905	0.0015137711122	0.00235335702193	0.00225142460833	0.00152538679451	0.00436535158088	1.6314810585e-05	0.00522993688007	0.0016555563695	0.00171480144404	0.00157411294106	0.00320059320687	0.000514289331266	3.67033088033e-05	0.00149771401545	0.00490097684999	0.0018370597742	5.88183395583e-05	0.000713681100729
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__	0.0	0.0	5.65128199332e-06	0.0	3.6100457465e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13385755348e-05	0.0	0.0	0.0	0.0	0.0	8.32305562071e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
