# Constructed from biom file
#OTU ID	-0.09202	-0.1300144	-0.1302	-0.1303	-0.13049	-0.13053	-0.13064	-0.13072	-0.130722	-0.13074	-0.1307983	-0.130816	-0.1308888	-0.1309	-0.131	-0.1310242	-0.13103	-0.131043	-0.131086	-0.131135	-0.13122	-0.13123	-0.1312857	-0.13133	-0.1316	-0.131737	-0.1332937	-0.159251
k__Bacteria;p__BRC1	0.0	0.000137637408012	0.000142418584043	0.000266041305376	0.000898888646764	0.000212092537606	0.000311618062088	0.000217378927701	0.000705820074699	5.34348595665e-05	0.00019584984845	0.000183995717918	2.32539211925e-05	0.000262630195057	0.000174541827702	0.00014650941323	0.000291632642858	0.000204094359626	0.000115505674216	0.000111113854663	0.000517905832534	8.43383655225e-05	0.000197794869766	0.000301352582522	0.000290797303894	0.000282152993311	0.000401019952634	0.000242595074165
k__Bacteria;p__Bacteroidetes	0.122314049587	0.0719843643904	0.0812972750578	0.0630616427558	0.150931575507	0.0842823114824	0.0997824553151	0.0807200418196	0.199805899479	0.0383528704539	0.0509769176964	0.0534591194969	0.0304975176439	0.0722603808447	0.0693928437851	0.0864552047469	0.107537453964	0.0557177601778	0.0589078938503	0.0926936467567	0.0888513153285	0.0961963397149	0.0907087272748	0.0905108977504	0.0935224900558	0.0946706278734	0.0515575463632	0.19616555381
k__Bacteria;p__Chlamydiae	0.0	7.34066176066e-05	0.000118682153369	4.9266908403e-05	4.08585748529e-05	0.000106046268803	8.81937911571e-05	5.69325763026e-05	2.94091697791e-05	0.000106869719133	0.0	0.000167268834471	3.48808817887e-05	3.7077204008e-05	4.98690936292e-05	4.39528239689e-05	3.33294448981e-05	7.37007409759e-05	1.92509457027e-05	5.55569273315e-05	6.09300979451e-05	3.3735346209e-05	2.26051279733e-05	2.80327983741e-05	5.1928089981e-05	1.65972349007e-05	7.56641420065e-06	7.43669423779e-05
k__Bacteria;p__Chlorobi	0.0	0.000321153952029	0.000371870747223	0.000807977297809	0.00196121159294	0.00114203674095	0.000529162746943	0.0013042735662	0.00111754845161	0.000333967872291	0.00094194450921	0.000719255988224	0.000441824502657	0.000837326857182	0.000224410921332	0.00105486777525	0.00137483960205	0.00047622017246	0.000471648169716	0.000376552507469	0.000746393699828	0.000961457366956	0.00107374357873	0.000581680566263	0.000685450787749	0.00159333455046	0.000544781822447	0.00314362783605
k__Bacteria;p__Chloroflexi	0.0132231404959	0.0193151162577	0.0214498211856	0.0289196752325	0.0222679232948	0.0214295037035	0.0206491063029	0.023849573782	0.0103226185925	0.0322679758207	0.0438050827699	0.0306938311254	0.0266141128048	0.0340770402504	0.0240867722229	0.0305765145411	0.0210558768144	0.0277511636213	0.0442097968063	0.0341304723573	0.0325671373517	0.0203592814371	0.0375584201276	0.0226785338846	0.0221836800399	0.0313023850227	0.0553331870493	0.0104532484636
k__Bacteria;p__Cyanobacteria	0.00165289256198	0.00462461690921	0.00105231509321	0.00178346208419	0.00443996513402	0.00193330505433	0.000776105362183	0.00202886999187	0.00129400347028	0.000774805463714	0.00213569596643	0.00187341094607	0.00115106909903	0.00252124987255	0.00117192370029	0.00145044319098	0.00279134101022	0.00352062770354	0.0017614615318	0.00370379515544	0.00309220247072	0.00168676731045	0.000672502557205	0.00316069801668	0.00155784269943	0.00280493269821	0.00267851062703	0.00148517282011
k__Bacteria;p__Elusimicrobia	0.0	0.00257840744343	0.00102857866253	0.00260129276368	0.00209740684245	0.00314875844291	0.00198730009407	0.00281039899385	0.000411728376908	0.00158300771466	0.00213569596643	0.00209086043088	0.00110456125664	0.00214120853146	0.0025682583219	0.0021683393158	0.00256636725715	0.00142866051738	0.000741161409554	0.001246944369	0.0026656917851	0.00251328329257	0.00107374357873	0.00186418109188	0.00204596674525	0.00139416773166	0.00132412248511	0.00110106395268
k__Bacteria;p__FBP	0.0	0.0	6.32971484635e-05	3.94135267224e-05	8.17171497058e-05	4.89444317551e-05	9.99529633114e-05	2.58784437739e-05	0.000411728376908	2.67174297833e-05	0.0	0.0	4.65078423849e-05	1.8538602004e-05	0.000124672734073	0.0	1.6664722449e-05	5.66928776738e-05	5.77528371081e-05	4.32109434801e-05	0.000228487867294	1.68676731045e-05	2.82564099666e-05	0.000168196790245	0.000124627415954	8.29861745033e-05	0.000105929798809	9.74712351555e-05
k__Bacteria;p__FCPU426	0.0	9.17582720082e-05	0.000245276450296	0.0	0.0	0.00080758312396	0.000229303857008	0.0	2.94091697791e-05	0.0	0.0	0.0	0.0	0.0	0.000374018202219	0.0	0.0	5.66928776738e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.000155784269943	0.0	1.51328284013e-05	0.0
k__Bacteria;p__Fibrobacteres	0.0	3.67033088033e-05	4.74728613476e-05	0.000354721740501	0.000245151449117	0.000530231344014	0.000146989651929	0.000605555584309	8.82275093374e-05	2.00380723374e-05	0.000102588015855	6.69075337883e-05	8.13887241736e-05	0.000281168797061	0.000124672734073	7.32547066149e-05	0.000191644308164	6.80314532085e-05	3.85018914054e-05	0.000302476604361	3.04650489726e-05	0.000236147423463	4.52102559466e-05	6.30737963417e-05	0.000197326741928	6.63889396027e-05	7.56641420065e-05	7.79769881244e-05
k__Bacteria;p__Firmicutes	0.00330578512397	0.00799214549192	0.0103174351995	0.00789255872615	0.0105823708869	0.0189741247104	0.0141874412041	0.00426476753394	0.0103226185925	0.0207861603714	0.00849615294941	0.0151545564031	0.0274977618101	0.00705393806253	0.0230395212567	0.00783825360779	0.00474944589798	0.01394077862	0.017614615318	0.0135991012124	0.0118052064769	0.00320485788985	0.0145916101068	0.00613918284393	0.013792100699	0.00886292343696	0.0178870031703	0.00583599995379
k__Bacteria;p__Fusobacteria	0.0	0.0	7.91214355793e-06	0.0	0.0	2.44722158776e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.16269605962e-05	6.17953400134e-06	0.0	0.0	0.0	0.0	2.88764185541e-05	4.32109434801e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.56641420065e-06	0.0
k__Bacteria;p__GAL15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.17568875478e-06	0.0	5.34348595665e-05	1.8652366519e-05	1.67268834471e-05	6.97617635774e-05	3.08976700067e-05	0.0	0.0	0.0	3.96850143716e-05	0.0	1.85189757772e-05	0.0	0.0	5.65128199332e-06	0.0	0.0	0.0	7.56641420065e-06	0.0
k__Bacteria;p__GN02	0.0	3.67033088033e-05	0.0	9.85338168059e-06	1.3619524951e-05	0.0	0.0	0.0	0.0	0.0	5.5957099557e-05	5.01806503412e-05	0.0	6.17953400134e-06	0.0	0.0	8.33236122452e-06	1.70078633021e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.02162561804e-05
k__Bacteria;p__GN04	0.0	0.0	7.91214355793e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.67555021207e-05	1.8652366519e-05	1.67268834471e-05	0.0	1.8538602004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26992426019e-05	0.0
k__Bacteria;p__GOUTA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000128629041411	0.0
k__Bacteria;p__Gemmatimonadetes	0.0198347107438	0.0397405076068	0.0345048580561	0.0186820116664	0.0162617127915	0.008728423663	0.0267462370649	0.0180579780654	0.0191453695262	0.0320809538122	0.0325577057589	0.0322327044025	0.0886206936645	0.0192554279482	0.0640568507667	0.0161892901619	0.014806605896	0.0167810917914	0.0249010982665	0.0341736833008	0.0313485353928	0.0252509066374	0.0413165226532	0.0264839862639	0.030014436009	0.0275182154653	0.0624304835695	0.00922222286401
k__Bacteria;p__Kazan-3B-28	0.0	9.17582720082e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.08976700067e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__MVP-21	0.0	0.0	0.0	9.85338168059e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.17299192573e-06	0.0	0.0	0.0	0.0	2.07712359924e-05	0.0	0.0	0.0
k__Bacteria;p__NC10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67935744581e-05	2.79785497785e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.56641420065e-06	0.0
k__Bacteria;p__NKB19	0.0	1.83516544016e-05	7.91214355793e-06	0.0	0.0	0.0	5.87958607714e-06	1.03513775096e-05	0.00035291003735	0.0	0.0	1.67268834471e-05	2.32539211925e-05	1.23590680027e-05	7.48036404438e-05	5.86037652919e-05	8.33236122452e-06	4.5354302139e-05	9.62547285135e-06	1.23459838515e-05	7.61626224314e-05	0.0	1.13025639866e-05	2.10245987806e-05	0.0	8.29861745033e-05	9.83633846084e-05	0.000151621921353
k__Bacteria;p__Nitrospirae	0.0181818181818	0.0155622029326	0.00844225717631	0.0192929213306	0.00930213554151	0.00337716579111	0.00896636876764	0.0197193741557	0.00214686939388	0.0343652940587	0.0251340638844	0.0300414826709	0.0378806376225	0.0220794749868	0.0113202842538	0.0201303933778	0.00976552735514	0.0211124276457	0.0150638650124	0.0233277364873	0.0134960166948	0.0296702369908	0.0212488202949	0.016413203448	0.00965862473646	0.0103732718129	0.0157759736083	0.00863450741648
k__Bacteria;p__OD1	0.0	0.000183516544016	6.32971484635e-05	3.94135267224e-05	0.0	2.44722158776e-05	6.46754468485e-05	2.58784437739e-05	8.82275093374e-05	2.00380723374e-05	5.5957099557e-05	3.34537668942e-05	0.000116269605962	4.32567380094e-05	0.000224410921332	0.0	2.49970836736e-05	3.40157266043e-05	2.88764185541e-05	2.46919677029e-05	0.0	0.0	4.52102559466e-05	0.000147172191464	8.30849439696e-05	6.63889396027e-05	7.56641420065e-06	1.15521463888e-05
k__Bacteria;p__OP11	0.0	0.0	2.37364306738e-05	9.85338168059e-06	0.0	8.15740529252e-06	4.70366886171e-05	5.17568875478e-06	2.94091697791e-05	0.0	0.0	1.67268834471e-05	1.16269605962e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52325244863e-05	0.0	0.0	1.4016399187e-05	0.0	0.0	1.51328284013e-05	2.8880365972e-06
k__Bacteria;p__OP3	0.0	0.000284450643225	3.16485742317e-05	9.85338168059e-05	0.000190673349314	5.71018370477e-05	1.17591721543e-05	0.000113865152605	0.000176455018675	0.000394082089303	0.000139892748893	0.000150541951024	0.000302300975502	0.000120500913026	0.000448821842663	5.86037652919e-05	0.000116653057143	3.96850143716e-05	0.00021176040273	0.000166670781995	0.000182790293835	0.000101206038627	0.000243005125713	0.000161188590651	7.26993259734e-05	0.000165972349007	0.00034805505323	4.69305947045e-05
k__Bacteria;p__OP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13025639866e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__PAUC34f	0.0	0.0	0.0	1.97067633612e-05	0.0	0.0	0.0	0.0	0.0	4.00761446749e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes	0.0314049586777	0.0412361674405	0.0407396271798	0.0358860160807	0.0511821747657	0.0531373380755	0.036588664158	0.0469072671846	0.0419668852748	0.0550178672812	0.0542877127536	0.0404790579419	0.0394851581848	0.05531918838	0.0321655653908	0.0431030693722	0.0478527505124	0.0483646939435	0.0426215937858	0.038642929455	0.0436868802267	0.0494391498693	0.0439330662161	0.0420562057607	0.0387383551258	0.0392026688354	0.042538380636	0.0411725717388
k__Bacteria;p__Proteobacteria	0.342148760331	0.307206694684	0.39632718296	0.268061248621	0.268086729135	0.207149149998	0.288911100659	0.279870193726	0.397611975414	0.26318004208	0.253439030077	0.274755787502	0.29113909333	0.259991534038	0.295549183394	0.317046370229	0.251803956205	0.285091473958	0.257943421471	0.26660534828	0.260613261436	0.3130134098	0.283813032987	0.356072604948	0.352010136363	0.350948531975	0.242526274373	0.373498942979
k__Bacteria;p__SBR1093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67935744581e-05	9.3261832595e-06	3.34537668942e-05	0.000267420093713	3.08976700067e-06	0.0	0.0	0.0	0.0	0.0	2.46919677029e-05	4.56975734588e-05	0.0	1.13025639866e-05	0.0	0.0	3.31944698013e-05	1.51328284013e-05	0.0
k__Bacteria;p__SR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.11568539886e-05	3.31944698013e-05	1.51328284013e-05	1.73282195832e-05
k__Bacteria;p__Spirochaetes	0.0	2.75274816025e-05	7.91214355793e-06	2.95601450418e-05	0.0	2.44722158776e-05	5.87958607714e-06	0.00012939221887	2.94091697791e-05	1.33587148916e-05	0.0	0.0	0.0	0.000108141845023	0.0	0.0	0.0	0.000102047179813	1.92509457027e-05	6.7902911183e-05	0.0	0.000185544404149	1.13025639866e-05	3.50409979676e-05	1.03856179962e-05	0.0	0.0	6.4980823437e-06
k__Bacteria;p__TM6	0.0	0.000578077113652	0.00105231509321	0.00121196594671	0.000394966223578	0.000628120207524	0.000764346190028	0.000191500483927	0.000529365056024	0.000627859599906	0.000643506644906	0.000936705473036	0.000325554896694	0.000290438098063	0.000723101857624	0.000483481063658	0.000466612228573	0.000748345985294	0.000308015131243	0.000759278006864	0.000502673308047	0.00126507548284	0.000519917943385	0.000686803560165	0.000976248091643	0.000398333637616	0.000930668946679	0.000576163301141
k__Bacteria;p__TM7	0.0	0.00022021985282	0.000142418584043	0.0	2.72390499019e-05	0.000138675889973	0.000129350893697	0.000300189947777	2.94091697791e-05	4.00761446749e-05	2.79785497785e-05	0.00011708818413	0.000197658330136	8.65134760188e-05	0.000224410921332	5.86037652919e-05	0.000158314863266	6.80314532085e-05	4.81273642568e-05	6.7902911183e-05	3.04650489726e-05	3.3735346209e-05	1.695384598e-05	0.000182213189432	0.000321954157882	0.000199166818808	5.29648994045e-05	9.60272168569e-05
k__Bacteria;p__Tenericutes	0.0	6.42307904058e-05	0.000292749311644	0.000147800725209	8.17171497058e-05	0.000864684961008	4.115710254e-05	0.000160446351398	0.0	6.67935744581e-05	0.0	0.000133815067577	0.000139523527155	0.000200834855044	2.49345468146e-05	0.00243205625961	0.00114153348776	1.70078633021e-05	2.88764185541e-05	5.55569273315e-05	0.000426510685616	0.000185544404149	0.000214748715746	4.20491975611e-05	1.03856179962e-05	0.0	1.51328284013e-05	0.000171838177533
k__Bacteria;p__Verrucomicrobia	0.0909090909091	0.158934502945	0.115738835965	0.22637159073	0.131591850076	0.188746043658	0.177028457197	0.174917577157	0.0686704114343	0.0947667234412	0.102923758452	0.0877325036799	0.0473566105084	0.122552518315	0.117715995512	0.0923741850414	0.212150249138	0.109989851975	0.102164768844	0.108453295143	0.125531234291	0.0873914143544	0.112788286023	0.124129231201	0.1429476461	0.0933760435511	0.111998062998	0.107502830276
k__Bacteria;p__WPS-2	0.0	4.58791360041e-05	8.70335791373e-05	9.85338168059e-06	5.44780998039e-05	0.0019659346755	0.000341015992474	4.14055100382e-05	5.88183395583e-05	1.33587148916e-05	9.3261832595e-06	0.0	0.0	3.7077204008e-05	0.000573494576736	1.4650941323e-05	4.16618061226e-05	1.70078633021e-05	9.62547285135e-06	4.32109434801e-05	0.0	1.68676731045e-05	0.0	0.000105122993903	4.15424719848e-05	4.9791704702e-05	7.56641420065e-06	3.6100457465e-06
k__Bacteria;p__WS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51328284013e-05	7.220091493e-07
k__Bacteria;p__WS2	0.0	3.67033088033e-05	4.74728613476e-05	0.0	1.3619524951e-05	1.6314810585e-05	5.87958607714e-06	1.03513775096e-05	0.0	0.0	0.0	3.34537668942e-05	1.16269605962e-05	1.8538602004e-05	2.49345468146e-05	2.9301882646e-05	8.33236122452e-06	6.23621654412e-05	4.81273642568e-05	6.17299192573e-06	9.13951469177e-05	3.3735346209e-05	0.0	2.80327983741e-05	2.07712359924e-05	0.0	0.0	2.1660274479e-06
k__Bacteria;p__WS3	0.00661157024793	0.0077994531207	0.00117890939013	0.00447343528299	0.00273752451514	0.000929944203348	0.00377469426152	0.00534648648369	0.000235273358233	0.011281434726	0.00999766845419	0.00767763950221	0.00404618228749	0.00753285194763	0.00211943647924	0.00373599003736	0.00642425050411	0.00628157084625	0.00510150061122	0.00528408108842	0.00353394568082	0.0158893480644	0.00823956914626	0.00451328053823	0.00194211056529	0.00411611425537	0.0082473914787	0.00734716510328
k__Bacteria;p__WS4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67935744581e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.65128199332e-06	0.0	0.0	0.0	8.32305562071e-05	0.0
k__Bacteria;p__[Thermi]	0.0	0.0	7.91214355793e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.17953400134e-06	0.0	0.0	0.0	0.0	0.0	6.17299192573e-06	0.0	0.0	0.0	0.0	0.0	0.0	7.56641420065e-06	1.4440182986e-06
