# Constructed from biom file
#OTU ID	1	2	3	4	5	7
k__Bacteria;p__Elusimicrobia	0.0016824741575	0.00158300771466	0.00179706632256	0.00258944267592	0.0011866409477	0.0
k__Bacteria;p__FBP	7.67712385149e-05	2.67174297833e-05	6.81492587287e-05	1.90050838599e-05	7.57430392147e-05	0.0
k__Bacteria;p__FCPU426	5.84378084218e-05	0.0	2.2222584368e-05	4.75127096498e-05	4.41834395419e-05	0.0
k__Bacteria;p__Fibrobacteres	0.000160799459775	2.00380723374e-05	0.000219262832431	0.000190050838599	6.31191993456e-05	0.0
k__Bacteria;p__Firmicutes	0.00842344723486	0.0207861603714	0.00844458205986	0.00794412505345	0.0150968500995	0.00330578512397
k__Bacteria;p__Fusobacteria	3.05557168218e-06	0.0	1.03705393718e-05	0.0	3.78715196073e-06	0.0
k__Bacteria;p__GAL15	3.43751814246e-06	5.34348595665e-05	1.18520449963e-05	0.0	1.89357598037e-05	0.0
k__Bacteria;p__GN02	1.29861796493e-05	0.0	1.03705393718e-05	2.37563548249e-05	3.78715196073e-06	0.0
k__Bacteria;p__GN04	3.81946460273e-07	4.67555021207e-05	1.18520449963e-05	0.0	5.04953594765e-06	0.0
k__Bacteria;p__GOUTA4	0.0	0.0	0.0	0.0	2.14605277775e-05	0.0
k__Bacteria;p__Gemmatimonadetes	0.0145483406718	0.0320809538122	0.0302716044261	0.0295861642989	0.0414238681465	0.0198347107438
k__Bacteria;p__Kazan-3B-28	0.0	0.0	0.0	4.75127096498e-06	0.0	0.0
k__Bacteria;p__Lentisphaerae	0.0	0.0	1.48150562454e-06	0.0	0.0	0.0
k__Bacteria;p__MVP-21	0.0	0.0	4.44451687361e-06	4.75127096498e-06	0.0	0.0
k__Bacteria;p__NC10	0.0	6.67935744581e-05	4.44451687361e-06	0.0	1.26238398691e-06	0.0
k__Bacteria;p__NKB19	8.82296323231e-05	0.0	8.88903374722e-06	9.50254192997e-06	5.42825114372e-05	0.0
k__Bacteria;p__Nitrospirae	0.0114706160949	0.0343652940587	0.021121825689	0.017361144106	0.018420707137	0.0181818181818
k__Bacteria;p__OD1	2.40626269972e-05	2.00380723374e-05	6.22232362305e-05	0.00011403050316	5.04953594765e-05	0.0
k__Bacteria;p__OP11	6.11114336437e-06	0.0	2.96301124907e-06	4.75127096498e-06	8.83668790838e-06	0.0
k__Bacteria;p__OP3	8.17365424984e-05	0.000394082089303	0.000136298517457	0.000194802109564	0.000179258526141	0.0
k__Bacteria;p__OP8	0.0	0.0	0.0	0.0	2.52476797382e-06	0.0
k__Bacteria;p__PAUC34f	0.0	4.00761446749e-05	0.0	9.50254192997e-06	0.0	0.0
k__Bacteria;p__Planctomycetes	0.0433975207091	0.0550178672812	0.0463696445424	0.0386563405711	0.0432505377756	0.0314049586777
k__Bacteria;p__Proteobacteria	0.32163558641	0.26318004208	0.304173845796	0.28833087851	0.305947595916	0.342148760331
k__Bacteria;p__SBR1093	2.29167876164e-06	6.67935744581e-05	7.40752812268e-06	0.0	3.66091356204e-05	0.0
k__Bacteria;p__SR1	9.16671504655e-06	0.0	4.44451687361e-06	0.0	5.04953594765e-06	0.0
k__Bacteria;p__Spirochaetes	1.71875907123e-05	1.33587148916e-05	8.59273262231e-05	2.85076257899e-05	2.77724477121e-05	0.0
k__Bacteria;p__TM6	0.000524794436415	0.000627859599906	0.000724456250398	0.000883736399487	0.000694311192801	0.0
k__Bacteria;p__TM7	0.000112674205781	4.00761446749e-05	0.000124446472461	0.00011403050316	8.83668790838e-05	0.0
k__Bacteria;p__Tenericutes	0.000291807095649	6.67935744581e-05	8.74088318476e-05	0.00010452796123	0.000116139326796	0.0
k__Bacteria;p__Verrucomicrobia	0.126989177165	0.0947667234412	0.116495231774	0.191452463534	0.102029660974	0.0909090909091
k__Bacteria;p__WPS-2	0.000136354886317	1.33587148916e-05	4.29636631115e-05	2.85076257899e-05	2.52476797382e-05	0.0
k__Bacteria;p__WS1	3.81946460273e-07	0.0	0.0	0.0	2.52476797382e-06	0.0
k__Bacteria;p__WS2	1.22222867287e-05	0.0	1.33335506208e-05	1.90050838599e-05	2.27229117644e-05	0.0
k__Bacteria;p__WS3	0.00589572556077	0.011281434726	0.00770531075321	0.00619565733834	0.00556585099829	0.00661157024793
k__Bacteria;p__WS4	0.0	6.67935744581e-06	0.0	0.0	1.51486078429e-05	0.0
k__Bacteria;p__[Thermi]	1.52778584109e-06	0.0	1.48150562454e-06	0.0	2.52476797382e-06	0.0
